Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
1.149999999999999911e+00,2.274359143164535468e-01,1.424038105676657118e-01,-2.643248627856305544e-01,6.741434757677275957e-01,2.378689946521716225e-01,2.167456264532074961e-02,-2.267369940091483738e-01
7.199999999999999734e-01,2.141742167934861385e-01,1.413092551338934744e-01,-9.428804414227592856e-02,3.428922753644910171e-01,3.289709809288840492e-02,9.226510196312293077e-03,-2.258372282858464586e-01
1.499999999999999944e-01,2.088852031209453564e-01,7.709292143521045970e-02,1.828460969082652543e-01,-8.346208973215882287e-02,-1.722072169236400496e-01,-2.721943428323328473e-02,-2.463456572099076425e-01
-4.299999999999999933e-01,2.082972653255836804e-01,1.622595264191646625e-02,4.021813725053927646e-01,-4.522213839700651716e-01,-3.267571638260961531e-01,-7.980847970163565397e-02,-2.735588620252442649e-01
-2.000000000000000111e-01,2.122590772035160001e-01,-2.757050807568876549e-01,4.938977062040758037e-01,-7.261721832281495814e-01,-4.054904901228180147e-01,-1.212991513226518714e-01,-3.097563410786782212e-01
-1.700000000000000122e-01,2.212481535130543242e-01,-5.818874077126903743e-03,3.745367723813200489e-01,-7.851821769568313458e-01,-4.006070646416798331e-01,-1.353311949829832384e-01,-3.475504329139533777e-01
-1.700000000000000122e-01,2.275870701059117263e-01,2.854646071760520709e-02,-9.463135094610913844e-03,-6.109063617257510792e-01,-3.099014058179514475e-01,-1.077321964003200294e-01,-3.464354664650911575e-01
-1.010000000000000009e+00,2.326505630307252048e-01,2.896105253231154308e-01,-3.448656970323379922e-01,-2.496483045522748523e-01,-1.641605803927253526e-01,-4.253977373292802677e-02,-3.347757496583130821e-01
-8.299999999999999600e-01,2.348563523586766344e-01,-2.714711431702996891e-01,-2.366153116637148557e-01,2.014595144607223554e-01,5.409580828952806342e-03,4.937551620573477074e-02,-3.152706576112371262e-01
0.000000000000000000e+00,2.266647656678272005e-01,-3.153156060800030858e-01,1.616922863405994837e-01,5.537950338046164767e-01,1.521719226660049884e-01,1.431013938461937751e-01,-2.856975097394118257e-01
6.899999999999999467e-01,2.073381611587065410e-01,-1.166823898251589942e-02,1.812074854926960799e-01,6.978378479215627817e-01,2.473447032878319796e-01,2.185030006241058254e-01,-2.448127111362401742e-01
1.090000000000000080e+00,1.829964813581122229e-01,1.118477309068270364e-01,-3.355672400785649767e-01,6.299622024402437015e-01,2.430691312984455954e-01,2.547822640200675393e-01,-2.059496713657224809e-01
