Original Signal,Approximation,D 1,D 2
1.000000000000000000e+00,4.871939576592422272e-01,-4.654656017546844604e-02,7.867956262110556431e-02
1.080000000000000071e+00,-1.628758022887520085e-01,3.587973223927951646e-03,6.697243659587374942e-02
1.050000000000000044e+00,-7.841595554700392379e-01,3.480791827785856274e-02,-1.103178076428490070e-02
8.100000000000000533e-01,-1.202873398458317755e+00,-3.915351298158481486e-02,1.901763911647712593e-02
3.300000000000000155e-01,-1.310336411096678422e+00,3.225763447684843604e-02,3.418130647992769638e-02
-5.600000000000000533e-01,-1.085665240041824964e+00,-2.277073108907733817e-02,-1.004761164550973113e-01
-1.080000000000000071e+00,-5.946209011612477724e-01,1.024440980121281083e-02,-1.670100807330576198e-01
-1.689999999999999947e+00,3.318609935199389599e-02,3.493089303503751648e-03,4.185505682321669779e-02
-1.389999999999999902e+00,6.390857189609485678e-01,-9.442728952130283529e-03,2.572593249025987849e-01
-5.300000000000000266e-01,1.075056575926455427e+00,-3.635406985730930355e-03,1.232543078711559048e-01
3.200000000000000067e-01,1.238833851100277883e+00,8.275068566678344881e-03,-1.862314716179841734e-01
7.099999999999999645e-01,1.098536434433798448e+00,4.759708012883298589e-02,-2.355995597582680179e-01
1.100000000000000089e+00,6.992582642028633000e-01,-9.294342106163562545e-02,2.724945164065629456e-03
1.270000000000000018e+00,1.506297580380639989e-01,-6.812078943350081267e-03,1.943398147676710652e-01
1.239999999999999991e+00,-4.023541425208978506e-01,1.743589399833089526e-01,1.592367141099395311e-01
1.030000000000000027e+00,-8.183954233042515236e-01,-1.676806983635091841e-01,-8.905089538314698086e-03
4.699999999999999734e-01,-9.958426946518816880e-01,7.017804496141858382e-03,-1.543927673522350053e-01
1.000000000000000021e-02,-8.961109702783206510e-01,4.229511849873156260e-02,-1.657475443473706289e-01
-7.500000000000000000e-01,-5.500766066055018388e-01,5.075709729818888433e-02,-3.492855033476344184e-02
-1.459999999999999964e+00,-4.635654017847809505e-02,-6.066692900493686480e-02,1.097165114125742691e-01
-1.010000000000000009e+00,4.902317375127449028e-01,-3.337874169785103040e-02,1.589467622793565016e-01
-5.000000000000000000e-01,9.273533427362201653e-01,3.371048851413725733e-02,1.265027765273946114e-01
3.499999999999999778e-01,1.153374296220461392e+00,3.508171937193991369e-02,1.018136342118109751e-02
9.699999999999999734e-01,1.102667405080508312e+00,1.829354713809790839e-02,-1.943846940779697108e-01
1.209999999999999964e+00,7.736342333364494284e-01,-1.476641103971939040e-01,-2.831858050590718712e-01
1.199999999999999956e+00,2.354831753262846272e-01,1.412314495383911184e-01,-4.302253288105155338e-02
1.129999999999999893e+00,-3.812400345839379034e-01,-1.626565325403492995e-02,2.992884196923104034e-01
9.499999999999999556e-01,-9.122606883185048199e-01,-4.291893341992599614e-02,2.954416304561745532e-01
4.000000000000000222e-01,-1.203112580056396208e+00,2.075624342079535750e-02,-4.786503286755414838e-02
-4.400000000000000022e-01,-1.156877701951754656e+00,-2.212014429725704667e-02,-2.873536956947211896e-01
-1.500000000000000000e+00,-7.692988506612530308e-01,3.693526539042930878e-02,-1.923829873114047961e-01
-1.639999999999999902e+00,-1.384256010723239894e-01,-6.313968966151789312e-03,6.282172637396996051e-02
-1.500000000000000000e+00,5.591992524920523788e-01,-2.490919844587943105e-02,2.407392302264802775e-01
-4.099999999999999756e-01,1.118783866822157469e+00,6.826743348686692935e-03,2.031464131393417027e-01
1.000000000000000056e-01,1.369707680525615423e+00,-1.237113403734456732e-02,-7.288902041217595884e-02
5.899999999999999689e-01,1.230118880096989331e+00,1.014846197293446106e-01,-3.415091797798820439e-01
1.080000000000000071e+00,7.329411280436508580e-01,-1.617636262305088835e-01,-2.303585365800800422e-01
1.149999999999999911e+00,1.689569033214596838e-02,7.599599425348251003e-02,2.058940325853740871e-01
1.129999999999999893e+00,-7.166809487825837044e-01,5.667541777055794955e-02,4.224795825726113674e-01
8.199999999999999512e-01,-1.264552404030920618e+00,-4.096856088066095497e-02,1.262840935811647969e-01
5.300000000000000266e-01,-1.481321069882408192e+00,-7.778844014614742786e-02,-2.936774730574681636e-01
1.000000000000000021e-02,-1.321141445444124374e+00,9.462521365017900754e-02,-3.354066210984157359e-01
-9.899999999999999911e-01,-8.477132528822609592e-01,3.236040811409585712e-03,-3.091586401079675708e-02
-1.219999999999999973e+00,-2.134015747960366360e-01,-3.507257928295781646e-02,2.298111605051409434e-01
-1.060000000000000053e+00,3.878333269226969526e-01,-1.758280107596985053e-02,2.285836306039203125e-01
-8.000000000000000167e-02,7.766328939575576351e-01,-9.871435429616607499e-03,4.258237901608236814e-02
5.200000000000000178e-01,8.389800537899522181e-01,1.109584930866042707e-01,-1.517000817098114185e-01
1.010000000000000009e+00,5.575829539939822777e-01,-9.550686284529574799e-02,-2.121947791399130534e-01
1.399999999999999911e+00,1.466726153128083618e-02,-6.761351182535546567e-02,-8.768276869777283378e-02
1.399999999999999911e+00,-6.315379363335456020e-01,1.860163870754878435e-01,1.311896811578938671e-01
1.350000000000000089e+00,-1.192336257573003433e+00,-1.398180177755055931e-01,2.491440035828500210e-01
9.899999999999999911e-01,-1.500859454076414634e+00,2.647971117864369658e-02,1.265127589993922108e-01
5.200000000000000178e-01,-1.458735694871169830e+00,2.212279143146435659e-02,-1.512412557566027438e-01
-2.200000000000000011e-01,-1.062814609344743255e+00,1.072692972855075885e-03,-2.946112063823683180e-01
-2.189999999999999947e+00,-4.050203199871138526e-01,-1.678676544467054554e-02,-1.163914318530387959e-01
-2.950000000000000178e+00,3.535934270747442820e-01,-4.959770254552597381e-03,1.925156608813367864e-01
-1.739999999999999991e+00,1.027111196572237262e+00,1.162093645863288525e-02,2.678248885689406555e-01
-1.139999999999999902e+00,1.454370862357100114e+00,8.024120174663640359e-03,4.791727498413578257e-02
2.999999999999999889e-01,1.540120825031286111e+00,1.191504916282735971e-02,-1.733710318033327702e-01
7.299999999999999822e-01,1.275975084731411080e+00,-7.236346875519368560e-02,-1.697061254972643263e-01
9.000000000000000222e-01,7.372306225238145494e-01,9.503863047488517179e-02,-1.749864795919930938e-02
1.010000000000000009e+00,5.938272495216855018e-02,-9.359344968604674242e-02,1.054671272519073083e-01
9.799999999999999822e-01,-5.973142219998682778e-01,1.494089176940496255e-01,1.252019514694502900e-01
8.800000000000000044e-01,-1.085312768465119593e+00,-1.753221005917086905e-01,4.542094682270284706e-02
5.000000000000000278e-02,-1.301973120778037174e+00,5.190826563506757002e-02,-8.775583404010296740e-02
-6.600000000000000311e-01,-1.209757375563408566e+00,9.438790681929437598e-02,-1.597345160836027289e-01
-1.189999999999999947e+00,-8.439410793416161072e-01,-7.112907581597119333e-02,-7.382651224782216248e-02
-2.000000000000000000e+00,-3.052296975849932981e-01,-1.296504788173775610e-02,1.099092105100221151e-01
-1.459999999999999964e+00,2.600541624517962447e-01,-3.359327098437542986e-02,2.148385655856122067e-01
-4.699999999999999734e-01,6.936057545379711309e-01,9.763884121590009346e-02,1.250732251938144468e-01
2.700000000000000178e-01,8.652362652011170718e-01,2.457694001039879405e-03,-1.130008565030820866e-01
7.199999999999999734e-01,7.109459213134785571e-01,-1.420200907088317033e-01,-3.034542143183400764e-01
1.000000000000000000e+00,2.579795833664074722e-01,1.143093773813677605e-01,-2.178931438337518567e-01
1.110000000000000098e+00,-3.765097329800605741e-01,-2.932939718251810143e-02,1.435434153782988165e-01
1.040000000000000036e+00,-1.012920960424691597e+00,8.435746015795937691e-02,4.142602156295621674e-01
8.199999999999999512e-01,-1.461699844794535297e+00,-1.547906754657656925e-01,2.373799690917065275e-01
3.099999999999999978e-01,-1.580496163047306890e+00,4.069960660069099623e-02,-2.102166392584441934e-01
-2.300000000000000100e-01,-1.317705556817347690e+00,1.060799749300896794e-01,-3.975807687528653545e-01
-9.200000000000000400e-01,-7.278905134547734024e-01,-4.955783743922166640e-02,-1.587697044178474903e-01
-1.080000000000000071e+00,4.704070674468998486e-02,-4.774185143706243667e-02,1.539849643799167112e-01
-8.499999999999999778e-01,8.199727050965093245e-01,-6.512101818084033156e-02,2.455220587750436279e-01
-4.699999999999999734e-01,1.411047095578009225e+00,1.553168030738108496e-01,1.675388378126793087e-01
2.600000000000000089e-01,1.693070075708623667e+00,8.754435965297591160e-02,1.822313263106443287e-02
7.600000000000000089e-01,1.617676766891630091e+00,-3.636403714274422661e-01,-1.820649396759856098e-01
1.199999999999999956e+00,1.221225857883038168e+00,1.891839379247396702e-01,-2.767102081647164757e-01
1.149999999999999911e+00,6.114015048741672231e-01,2.543377803898874689e-01,-7.945776692771898408e-02
1.060000000000000053e+00,-5.831952244416573755e-02,-4.203770628054248615e-01,2.445735234189856666e-01
8.699999999999999956e-01,-6.224583603359952200e-01,2.542202244149235901e-01,2.934065116320964117e-01
4.500000000000000111e-01,-9.402951024644229383e-01,-8.097840223749463995e-02,-4.958035302029234481e-03
-2.200000000000000011e-01,-9.313954135427228165e-01,1.752375517120653703e-02,-2.699782741116208973e-01
-1.860000000000000098e+00,-5.991227995503931592e-01,1.157249022470093792e-02,-1.949508607092627632e-01
-1.459999999999999964e+00,-3.659519251546055479e-02,-1.295971546843617365e-02,8.074727512771143201e-02
-1.320000000000000062e+00,5.937731752915678118e-01,2.324166349343752963e-02,2.269525985906415688e-01
-4.199999999999999845e-01,1.103737077577819692e+00,-1.112350508601513965e-01,1.280203728631731097e-01
5.100000000000000089e-01,1.333550290059773991e+00,1.496699531213155077e-01,-8.427731737601722173e-02
1.110000000000000098e+00,1.203318433333520066e+00,2.835569165450515725e-02,-2.233118805581878197e-01
1.350000000000000089e+00,7.386911022799130810e-01,-2.478819093959260256e-01,-1.568873378853047895e-01
1.350000000000000089e+00,6.559813361828657763e-02,2.083147723804312235e-01,9.917958241431688859e-02
1.409999999999999920e+00,-6.275497169154855559e-01,2.124359959318044416e-02,2.955861420788301053e-01
1.159999999999999920e+00,-1.147205852673997439e+00,-1.105599735815181450e-01,1.705812511784519370e-01
5.200000000000000178e-01,-1.350374756465834825e+00,5.031790925036310098e-03,-1.617423111121027157e-01
-3.499999999999999778e-01,-1.184314808787962248e+00,6.510895290540176517e-02,-3.048154064631383720e-01
-1.189999999999999947e+00,-6.966155308683058545e-01,-1.118759228447061341e-02,-1.193530841573745283e-01
-1.080000000000000071e+00,-1.820130347565402859e-02,-4.121757716368659036e-02,1.337744880442279516e-01
-1.419999999999999929e+00,6.756156076943167221e-01,1.605668429858533169e-02,2.173438279295361042e-01
-4.099999999999999756e-01,1.211361901672764807e+00,1.065057312098339863e-02,1.431749205610920450e-01
3.099999999999999978e-01,1.461151403791571823e+00,2.244795531693658322e-02,-1.997679884529024452e-02
6.999999999999999556e-01,1.371071414784160947e+00,-7.823511749463835097e-02,-2.015524312526864315e-01
9.699999999999999734e-01,9.717661280057529050e-01,7.484603209746334973e-02,-2.258422951480908991e-01
1.250000000000000000e+00,3.709197275243628633e-01,6.326021393094401896e-03,-1.879137354950214420e-04
1.229999999999999982e+00,-2.738273553042581132e-01,-6.834159960357723274e-02,2.486981901596977684e-01
9.399999999999999467e-01,-7.908578941570287846e-01,4.398828225877274983e-02,2.204985321069608817e-01
4.799999999999999822e-01,-1.039474868126287088e+00,-1.817386573135283678e-02,-4.976607921619864705e-02
5.000000000000000278e-02,-9.465987357896925580e-01,6.671791185574180161e-02,-2.508892535151542313e-01
-3.800000000000000044e-01,-5.298389829558558528e-01,-8.052790444096449840e-02,-1.787548448687123759e-01
-1.800000000000000044e+00,1.013928037314431041e-01,-3.532673446369695609e-03,8.311992978693664991e-02
-1.189999999999999947e+00,7.729880036907954555e-01,2.518477867351756952e-02,2.724461433560349533e-01
-6.999999999999999556e-01,1.291609938136185853e+00,6.231530465420203474e-02,1.741086027776697631e-01
3.699999999999999956e-01,1.501526888174889551e+00,-1.338421352175692830e-02,-1.478904411956519227e-01
7.900000000000000355e-01,1.330503861492241979e+00,-2.624288618402226270e-01,-3.417395048023820769e-01
1.110000000000000098e+00,8.134850792356459470e-01,4.464298140689946237e-01,-1.456442127138599940e-01
1.179999999999999938e+00,8.532506231128740570e-02,-2.960578803308016038e-01,2.385860577106528879e-01
1.090000000000000080e+00,-6.578957328622496714e-01,2.683778255567936463e-02,3.520821134585014889e-01
9.699999999999999734e-01,-1.214310238053267321e+00,5.919497077682386171e-02,7.500452164509630038e-02
3.200000000000000067e-01,-1.436240985655280022e+00,1.359742829046939154e-02,-2.327014316798107219e-01
-2.999999999999999889e-01,-1.270673055480791680e+00,-3.726941858810566000e-02,-2.519046486146399588e-01
-1.320000000000000062e+00,-7.721611325821194916e-01,-3.069285416192367444e-02,-7.099699945334576878e-02
-1.540000000000000036e+00,-8.365648878096811070e-02,6.639660635195644700e-02,8.817129748207529205e-02
-1.389999999999999902e+00,6.081670794513140965e-01,-1.365627741959180887e-02,1.785011416460773881e-01
-4.400000000000000022e-01,1.125512792962322983e+00,-3.033490395737875947e-02,1.817643602988154305e-01
2.700000000000000178e-01,1.347325302921184464e+00,-5.321807426633982062e-03,4.116915385978280224e-03
8.299999999999999600e-01,1.236473323522245371e+00,1.858714661052529235e-02,-2.460375216210201610e-01
1.129999999999999893e+00,8.415344350893564362e-01,1.144626068300860638e-01,-2.288002446136716272e-01
1.100000000000000089e+00,2.782138895092545749e-01,-2.984305447770542186e-01,1.025268742412359796e-01
1.090000000000000080e+00,-3.024652845630324549e-01,2.994488008184362782e-01,3.102917708071177283e-01
8.000000000000000444e-01,-7.504987382837419174e-01,-7.609233795484544871e-02,1.040882198554832772e-01
2.999999999999999889e-01,-9.464290562171717713e-01,-1.053228131867400830e-01,-2.179403080622658306e-01
-5.300000000000000266e-01,-8.283541092838627717e-01,3.879388083053712799e-02,-2.623693643208792059e-01
-1.860000000000000098e+00,-4.055232799499716712e-01,9.994372991040688381e-02,-6.368414232936878139e-02
-1.929999999999999938e+00,2.351656731804763756e-01,-4.576271437218099730e-02,1.677012224341960511e-01
-1.739999999999999991e+00,9.378019654353099144e-01,-8.330275025562260127e-02,3.399894103948402635e-01
-1.030000000000000027e+00,1.508756582217262165e+00,5.971504006856032110e-03,2.776508840465063965e-01
-2.099999999999999922e-01,1.762586235656038669e+00,1.384163651151867902e-01,-1.772197573119206060e-01
3.800000000000000044e-01,1.582388641076928337e+00,1.263429120117865248e-02,-6.323715895237463913e-01
7.299999999999999822e-01,9.668838853215936391e-01,-3.477469842272146172e-01,-4.197446274162494606e-01
9.000000000000000222e-01,4.760739902116658401e-02,4.194239333032861450e-01,3.536749794510481992e-01
8.699999999999999956e-01,-9.375943402870973165e-01,-1.910542824698120978e-01,7.605239041969042990e-01
7.199999999999999734e-01,-1.715244704419557120e+00,4.305737960310294932e-02,3.136476798138986277e-01
3.400000000000000244e-01,-2.062801389387773465e+00,-8.931570737216425193e-02,-3.994802391187059487e-01
-2.800000000000000266e-01,-1.884511283071362175e+00,1.042932201979068080e-01,-5.871692922178122220e-01
-9.899999999999999911e-01,-1.243654856636056349e+00,-1.008273640937974377e-02,-1.970193942923598729e-01
-1.929999999999999938e+00,-3.399331928796994196e-01,-4.759243927128672252e-02,2.516555232376419537e-01
-1.860000000000000098e+00,5.573776085815129733e-01,2.754776417627410878e-02,3.721063061083890733e-01
-7.700000000000000178e-01,1.197322512626697977e+00,-3.559112482132478078e-02,1.849096040879212033e-01
2.600000000000000089e-01,1.419125591514812879e+00,9.149179103877118358e-02,-9.967207163918898050e-02
6.899999999999999467e-01,1.191929535528077455e+00,-1.176800598444944224e-01,-2.894810409434449006e-01
9.000000000000000222e-01,6.100712454579751975e-01,8.780032792291585231e-02,-2.327944220859080593e-01
1.020000000000000018e+00,-1.441217731153099924e-01,-6.224506039672653146e-02,7.398403319547118551e-02
1.010000000000000009e+00,-8.563074503108331070e-01,8.033928324142017297e-02,3.361391412392072953e-01
7.900000000000000355e-01,-1.338118001387451628e+00,-9.165113149852760488e-02,2.223362286808116817e-01
1.199999999999999956e-01,-1.471643543273283283e+00,3.936177544123063005e-02,-1.508270058469239894e-01
-5.400000000000000355e-01,-1.234330890332671737e+00,3.764772315626650073e-02,-3.254016687078956638e-01
-1.320000000000000062e+00,-6.995045440046667728e-01,-4.815397442314740123e-02,-1.316131442537134544e-01
-1.929999999999999938e+00,-1.338439954336942579e-02,6.753325256443208809e-03,1.425084157517870764e-01
-1.540000000000000036e+00,6.456975968720887193e-01,-2.044493497789387493e-02,2.150643581693500173e-01
-8.699999999999999956e-01,1.114613968012699852e+00,7.111203474213799447e-02,9.710642987847890872e-02
7.000000000000000666e-02,1.288580596978487147e+00,-1.300232437377272544e-02,-6.392167902849996142e-02
6.700000000000000400e-01,1.143263518840651027e+00,-1.536759088388207073e-01,-1.413595704841102974e-01
9.000000000000000222e-01,7.358297846457778624e-01,2.244277394191090957e-01,-7.776843494993455896e-02
9.100000000000000311e-01,1.839405560742734536e-01,-1.172202403406458898e-01,4.764810055206589179e-02
8.599999999999999867e-01,-3.683865895640699994e-01,-4.093635429346385683e-03,9.043368041098227839e-02
8.000000000000000444e-01,-7.828935605737535885e-01,2.725023156697795393e-02,3.336697579280335779e-02
2.700000000000000178e-01,-9.586311439803081313e-01,-1.161589835629942523e-02,-3.550434371207931289e-02
-5.000000000000000000e-01,-8.485492666781726534e-01,-9.045636387732227854e-05,-8.527236810302975256e-02
-1.080000000000000071e+00,-4.709778734986985183e-01,1.971886374146727613e-02,-8.885340737653200927e-02
-1.290000000000000036e+00,8.961418079021103711e-02,-1.034414848035507609e-02,4.622611283129512971e-02
-9.899999999999999911e-01,6.958586839627735054e-01,-2.073052320732927251e-02,2.440445348591771535e-01
-9.399999999999999467e-01,1.183213515846490260e+00,-1.681152682414630006e-02,1.901318220774556034e-01
5.000000000000000278e-02,1.403739869934576667e+00,5.983386954601591784e-02,-1.820103539581410246e-01
7.500000000000000000e-01,1.270973896713178508e+00,4.277159983976135810e-02,-4.212261759774840741e-01
1.110000000000000098e+00,7.946288599481963200e-01,-1.697407780177440650e-01,-1.644666798767487059e-01
1.199999999999999956e+00,9.078550950700510491e-02,7.493629857860294174e-02,2.877406821738857645e-01
1.139999999999999902e+00,-6.466980571707027226e-01,1.146749743014346540e-01,4.019360595529183344e-01
1.040000000000000036e+00,-1.200560160443101987e+00,-8.313306065910576470e-02,1.184836778193613938e-01
5.899999999999999689e-01,-1.400747581838125644e+00,-8.478721029769624440e-02,-2.164906182364038367e-01
-8.999999999999999667e-02,-1.178825313174765688e+00,8.218094569965014862e-02,-3.236596754028258083e-01
-8.299999999999999600e-01,-5.912013607867802056e-01,4.010145931651191292e-02,-1.493311356192807970e-01
-1.139999999999999902e+00,1.991358775039697715e-01,-4.090526159247455384e-02,1.552221522636679785e-01
-9.899999999999999911e-01,9.731929851343588123e-01,-2.997992625022496624e-02,2.912744171274124771e-01
5.999999999999999778e-02,1.522909726154518140e+00,-1.740114093919978983e-02,1.123048630473063580e-01
3.499999999999999778e-01,1.709679913916888117e+00,1.018821707670061749e-01,-1.560273924776819088e-01
8.399999999999999689e-01,1.499314724710307800e+00,-5.088576935393555184e-02,-2.182035986633263647e-01
9.399999999999999467e-01,9.649731414855035050e-01,-7.158761608721343761e-02,-6.893183324633811448e-02
1.040000000000000036e+00,2.581282210499851737e-01,1.106853539496564925e-01,1.198805930375150541e-01
1.010000000000000009e+00,-4.336565660071425299e-01,-7.115367848751132096e-02,2.099402418572660356e-01
5.100000000000000089e-01,-9.403616359023920790e-01,3.093497831598006342e-02,1.053919329779666597e-01
2.399999999999999911e-01,-1.146843686853884492e+00,-2.104867126523589198e-03,-1.399682417641588961e-01
-7.299999999999999822e-01,-1.018051193590305603e+00,-2.004883369891365640e-03,-2.539157261167855340e-01
-1.290000000000000036e+00,-6.003953120656823073e-01,-2.283096306497180844e-02,-9.263317691794363540e-02
-2.740000000000000213e+00,-4.522158208024263694e-03,6.623568300087355823e-03,1.222246728537052518e-01
-1.530000000000000027e+00,6.206253957060267057e-01,5.924888421875941502e-02,1.811890499071826810e-01
-7.500000000000000000e-01,1.124680963221220242e+00,-5.602460182728238175e-02,1.523247447824097878e-01
8.000000000000000167e-02,1.385407443878323042e+00,-3.083951328764917774e-02,6.087007295414193636e-02
3.800000000000000044e-01,1.337521453042766595e+00,3.856045044791002463e-02,-1.798493341463335560e-01
7.700000000000000178e-01,9.874891621316880252e-01,4.147372831337054616e-02,-3.585034763141722314e-01
8.000000000000000444e-01,4.170917596782763304e-01,5.377501231071917485e-03,-1.219867793677340551e-01
7.700000000000000178e-01,-2.316880919721534260e-01,-1.816129304882290185e-01,3.316705878969595234e-01
6.199999999999999956e-01,-7.878274000174301239e-01,2.210744683351778261e-01,3.944375980870878373e-01
