Original Signal,Approximation,D 1,D 2,D 3,D 4
8.599999999999999867e-01,2.981304041345279598e-01,3.059939082936710686e-02,-1.481345323534741798e-01,5.607475120334824981e-01,2.029917897994816534e-02
1.139999999999999902e+00,2.880280266679856038e-01,-4.390385858536335895e-02,-4.178410278714270870e-03,1.378977819667597915e+00,1.471052938103841953e-02
1.100000000000000089e+00,2.752233043368069731e-01,5.772338787567340979e-02,2.168223615849530217e-01,1.796494246270520900e+00,-2.480505216526534412e-02
9.499999999999999556e-01,2.605640057966507883e-01,3.802458238905374963e-03,2.870922662473335274e-01,1.648141835692220614e+00,-8.046051480051233384e-02
5.300000000000000266e-01,2.459897677835324037e-01,-6.689312892375109953e-02,1.485549032111785628e-01,1.056051793402593697e+00,-1.299917434745655742e-01
1.000000000000000056e-01,2.338320342327302181e-01,-6.134105062905389170e-03,-1.467393128475109540e-02,2.442018642323227351e-01,-1.579032782581490657e-01
-7.099999999999999645e-01,2.259696485887388306e-01,1.119713885522619912e-01,-6.844836510572134547e-02,-5.283977504386039303e-01,-1.556801426052009940e-01
-4.899999999999999911e-01,2.234921548022831550e-01,-7.906088923155021875e-02,-5.917784046085837468e-02,-1.022526061210082160e+00,-1.256346372255072175e-01
-6.199999999999999956e-01,2.265893655806999751e-01,-2.293006915071243816e-03,-9.384517436697216441e-02,-1.196325395635325473e+00,-8.061881051461282366e-02
-2.700000000000000178e-01,2.347068011937578080e-01,-1.067078241808607116e-02,-2.114094742806666982e-01,-1.089065944654162843e+00,-3.354335116723685534e-02
-8.999999999999999667e-02,2.467344011372805679e-01,4.596087193853706787e-02,-2.654992789915646689e-01,-7.659024939027199164e-01,6.264488453487424176e-03
5.300000000000000266e-01,2.609332429835706790e-01,-1.039139000417824837e-02,-4.510813135169595284e-02,-3.465871329371705833e-01,3.165898275284120822e-02
1.020000000000000018e+00,2.751572602249891530e-01,-6.577481599533341848e-03,3.061860953556098663e-01,9.472779553525056961e-02,4.173321642515304131e-02
1.260000000000000009e+00,2.875536723549451112e-01,-1.199654963029910537e-01,3.606742944823114749e-01,5.012332696528215559e-01,4.216033529886446113e-02
1.149999999999999911e+00,2.972561834093952471e-01,2.388253420436905750e-01,6.957325673722311588e-02,7.992483193342813097e-01,3.991796993773403385e-02
7.199999999999999734e-01,3.049388785730144380e-01,-1.592572807531856538e-01,-1.628596603860015257e-01,9.310621705414007243e-01,4.396430334714232502e-02
1.499999999999999944e-01,3.125390289128429089e-01,4.648458535431110317e-02,-1.098481873687457561e-01,8.436243553545336171e-01,6.346053528414156986e-02
-4.299999999999999933e-01,3.221422332911451081e-01,-7.633981284047328120e-02,5.854045996694576259e-02,5.177484019067852827e-01,1.008991281956298502e-01
-2.000000000000000111e-01,3.351388523847633749e-01,1.043454802627534761e-01,1.118968333159443551e-01,1.319795973596591190e-02,1.510744670108843390e-01
-1.700000000000000122e-01,3.515476246876056421e-01,-2.294774330055317224e-02,5.311445524263885484e-03,-5.258210278039243679e-01,2.025983133397225022e-01
-1.700000000000000122e-01,3.699245510460772435e-01,-2.128754755047350053e-02,-1.421568306547659477e-01,-9.123852318078993218e-01,2.391872226813142044e-01
-1.010000000000000009e+00,3.881505776945285424e-01,5.349161414660403950e-03,-1.959662156090447860e-01,-9.975013767258178454e-01,2.458521138849419918e-01
-8.299999999999999600e-01,4.036088830862435417e-01,2.665128174482229127e-03,-1.295817621241522888e-01,-7.421967291450887183e-01,2.156672928609099649e-01
0.000000000000000000e+00,4.131021761965113503e-01,-3.574788184638698352e-02,2.744054875713914255e-03,-2.494328037196416326e-01,1.492240988221870124e-01
6.899999999999999467e-01,4.134803735795429813e-01,-4.878543866232902537e-02,1.333548384950996868e-01,2.906947861742125161e-01,5.427317899827367731e-02
1.090000000000000080e+00,4.020653960873608046e-01,1.812338716334377930e-01,1.667826551363007503e-01,6.975899192731385146e-01,-5.361941571481765312e-02
1.209999999999999964e+00,3.773563442986295202e-01,-4.569909224506101680e-02,7.181937886790230874e-02,8.646791404973052098e-01,-1.550145297580073633e-01
1.040000000000000036e+00,3.402288997426319850e-01,-2.032693741397853526e-02,6.184823117049515146e-04,7.886094474758250650e-01,-2.300859389749553841e-01
6.099999999999999867e-01,2.935171708969701032e-01,-2.500762361639650155e-01,5.531871973732886694e-02,5.328788853249525337e-01,-2.627235738911780638e-01
1.199999999999999956e-01,2.406404558996135257e-01,2.420222218506680179e-01,8.232029333862200815e-02,1.699731860437372899e-01,-2.467581042956849546e-01
-4.899999999999999911e-01,1.847535015689101279e-01,1.045463794698921617e-01,-2.500120904954956924e-02,-2.293312941859467491e-01,-1.881423291065382197e-01
-3.400000000000000244e-01,1.276682085805693201e-01,-1.305382574075363844e-01,-1.234839630228431462e-01,-5.946323719243004069e-01,-1.012941408043813163e-01
-3.400000000000000244e-01,6.976755375782565938e-02,-5.406896284701565025e-02,-1.063661621283224223e-01,-8.501667706995322815e-01,-5.703027713508698575e-03
-3.400000000000000244e-01,1.103899628979515025e-02,4.341403461442019940e-02,-7.404877403705954764e-02,-9.087220616088851344e-01,7.761523058992893243e-02
-4.299999999999999933e-01,-4.871691138864493037e-02,2.908948416021483324e-02,-1.072189432090683708e-01,-7.176746972604621799e-01,1.315168286287934640e-01
5.100000000000000089e-01,-1.096501434736725927e-01,-1.101652611907442958e-02,-8.620863646842398531e-02,-3.061273812105030356e-01,1.456087797848293341e-01
9.499999999999999556e-01,-1.714156974465039784e-01,-2.441294106864983632e-02,7.779161747733405463e-02,2.217467854932375082e-01,1.191604896524760954e-01
1.320000000000000062e+00,-2.333907444616890592e-01,-6.017137299421019409e-02,1.971971463558007120e-01,7.038288462197064277e-01,6.302003101092057413e-02
1.179999999999999938e+00,-2.941093048267955368e-01,1.830118677962754292e-01,1.156046581637957676e-01,9.794610587631594756e-01,-4.792307588474033382e-03
9.000000000000000222e-01,-3.504077887072237218e-01,-8.044467475942562729e-02,1.263194284695775063e-02,9.670453884871196282e-01,-6.604863281577888490e-02
4.400000000000000022e-01,-3.980679709202886163e-01,-8.378869879373358753e-02,5.698865307611359482e-02,6.744996299881300672e-01,-1.063053457761033577e-01
1.000000000000000056e-01,-4.326366270212141929e-01,-5.534103139883093936e-02,1.059092066312528335e-01,1.961205702524264627e-01,-1.173324983781407621e-01
-1.199999999999999956e-01,-4.503907150671372372e-01,2.585473209736700029e-01,3.887454929399794361e-04,-3.122928656862688501e-01,-9.846321621747382291e-02
-1.010000000000000009e+00,-4.500706411139599461e-01,-1.559779988156550223e-01,-1.754577122417805557e-01,-7.004617778828277075e-01,-5.545407592916182932e-02
-8.299999999999999600e-01,-4.328028016937459643e-01,7.928195330178961289e-03,-2.664103255199336551e-01,-8.575906115634389648e-01,-2.884258646903329303e-04
-8.299999999999999600e-01,-4.008518582494970950e-01,-3.299281894338026294e-02,-2.087203729171261402e-01,-7.395397692979216453e-01,4.988848372025602579e-02
-3.400000000000000244e-01,-3.572878567257297133e-01,3.154026235311858245e-02,2.267259727179644219e-02,-3.939998528408625300e-01,7.960189787398823380e-02
5.999999999999999778e-02,-3.051743324481074882e-01,-1.579817498928768466e-02,3.294966645402672700e-01,6.238783496077815460e-02,8.187047062777016992e-02
5.699999999999999512e-01,-2.470953634475853977e-01,6.525620542151776282e-02,3.678196601392625942e-01,4.768169940403629292e-01,5.935645814620849059e-02
8.699999999999999956e-01,-1.855891402166908177e-01,1.315776625668922846e-02,-5.719498727252495668e-02,7.048975863120533480e-01,2.269035581677381411e-02
8.900000000000000133e-01,-1.225672036388928826e-01,-2.171901873309449449e-01,-4.855088129137558606e-01,6.679436198219242948e-01,-1.410989721991107171e-02
6.800000000000000488e-01,-5.876179130878955714e-02,2.523447971598783979e-01,-2.895929183385803629e-01,3.781222067634579798e-01,-3.951731074742973610e-02
3.499999999999999778e-01,5.892887493975159686e-03,-1.125534811329613472e-01,3.161885143469913007e-01,-6.062137187366222618e-02,-4.579358026248080832e-02
8.000000000000000167e-02,7.200319106373884170e-02,3.891930384459103831e-02,5.291528718814905163e-01,-4.871285622508991775e-01,-2.858283586159151082e-02
-2.000000000000000111e-01,1.398947997081561312e-01,-4.963961088596001436e-02,1.776582484403655127e-01,-7.450691376493103757e-01,1.023954219150876102e-02
-6.199999999999999956e-01,2.084752616986622065e-01,4.696726024089016571e-02,-1.993170362552733610e-01,-7.360397746769546945e-01,6.177603577491501408e-02
-6.199999999999999956e-01,2.754002372963467171e-01,-6.983612346779077829e-03,-2.917055077704734933e-01,-4.635294829724637133e-01,1.123862752557417827e-01
-3.900000000000000133e-01,3.375480617942744344e-01,-1.977528114521434968e-02,-2.371249305324224788e-01,-2.617612195609003364e-02,1.459362431207571476e-01
-1.400000000000000133e-01,3.914769683136773426e-01,-9.009220806693815989e-03,-1.569814338338428039e-01,4.287148879115053046e-01,1.506206596498951833e-01
3.400000000000000244e-01,4.346786654426142427e-01,8.687716467184638039e-03,1.800803142619746434e-03,7.543318583536895439e-01,1.244669975178348126e-01
7.399999999999999911e-01,4.658315369822195184e-01,4.098540663552539126e-02,2.130347914782115548e-01,8.630353709900828729e-01,7.395755277635424063e-02
9.899999999999999911e-01,4.844018670552366901e-01,-1.791335646833262796e-02,2.294411910660542342e-01,7.406920109131142071e-01,1.276717175025310694e-02
9.899999999999999911e-01,4.910773756849400318e-01,-7.366973325889393520e-02,-1.599823866898805041e-02,4.280042911185080734e-01,-4.200801361821387969e-02
7.199999999999999734e-01,4.875851543713279335e-01,8.084403600551386126e-02,-1.316158119169067997e-01,6.899747448862854349e-03,-7.894301763421328333e-02
2.600000000000000089e-01,4.763384887012218627e-01,6.436179683914337694e-03,9.239534979463995268e-02,-4.281492951657531187e-01,-9.393559805607142044e-02
-4.299999999999999933e-01,4.604413848722287983e-01,-5.815141013609885501e-02,2.543667666563445562e-01,-7.799798401390559688e-01,-8.759303094917632315e-02
-1.010000000000000009e+00,4.428138696571328747e-01,4.157238614300633878e-02,6.274369514323613339e-02,-9.561508404713264797e-01,-6.866969149165230712e-02
-4.900000000000000355e+00,4.253761314437342622e-01,-3.786047799270362418e-03,-2.061401747077240276e-01,-8.997436167995687128e-01,-4.892922044411999322e-02
-7.099999999999999645e-01,4.089783652481925325e-01,-1.627648888532872914e-03,-2.552647733682864017e-01,-6.073818650234286132e-01,-3.782769591319906644e-02
-6.199999999999999956e-01,3.933973768960683515e-01,-2.384419692687688927e-02,-1.066164593978925490e-01,-1.443388448513396316e-01,-4.909089004767656916e-02
-2.700000000000000178e-01,3.777402246619471216e-01,-3.134985000252864945e-02,6.358010682802379965e-02,3.652289649885289702e-01,-9.372359023613971440e-02
4.400000000000000022e-01,3.611324622167823573e-01,8.843634525923693701e-02,6.473399482601006893e-02,7.854620446051565619e-01,-1.652222500897385371e-01
8.800000000000000044e-01,3.429469211640995274e-01,1.622536699236531432e-01,-6.380479373065064963e-02,1.003969934261617736e+00,-2.446040709520828915e-01
1.229999999999999982e+00,3.231203749780661161e-01,-1.666396220549974660e-01,-4.805153563586182092e-02,9.653240868466946845e-01,-3.057890773874568646e-01
1.229999999999999982e+00,3.024761498221983924e-01,-1.032671722591359531e+00,1.263714996127749401e-01,6.875062634531610151e-01,-3.170944910605667522e-01
9.300000000000000488e-01,2.823816867265204200e-01,2.154819384459690568e+00,1.938861839287551736e-01,2.395358827602716290e-01,-2.641200630010300809e-01
3.499999999999999778e-01,2.646411097168051008e-01,-1.335679270790237627e+00,1.107866163537405690e-01,-2.676927701456773279e-01,-1.557095204895420082e-01
-7.099999999999999645e-01,2.512398992311539736e-01,-1.354830367396275270e-01,2.487451401311657068e-02,-7.036322780202947103e-01,-2.085525105917931075e-03
-1.010000000000000009e+00,2.435541626459886144e-01,3.617885250729048763e-01,-4.425460732999514368e-02,-9.605566344919655997e-01,1.804941178659741075e-01
-3.400000000000000244e-01,2.422393127593584494e-01,2.537158121558674706e-02,-1.273841550619836949e-01,-9.668581564168287068e-01,3.609912692536189627e-01
-1.700000000000000122e-01,2.470803925025683578e-01,-6.115607687950382065e-02,-1.641114331155538730e-01,-7.150815338764147100e-01,5.079423274076723116e-01
-7.000000000000000666e-02,2.567439661511506377e-01,-3.512612285665565187e-02,-9.373742688927537425e-02,-2.752780833883700651e-01,5.870514477351486127e-01
4.699999999999999734e-01,2.692283835991746144e-01,6.159377863225869859e-02,2.082239340411804612e-02,2.387736779937473519e-01,5.630977747846787063e-01
8.199999999999999512e-01,2.821436841830691766e-01,-1.179598521954364210e-02,4.422026020393992479e-02,6.872207451957568214e-01,4.351377540106661224e-01
1.129999999999999893e+00,2.930861926150285512e-01,-1.794326745370990739e-01,-1.391323593336318311e-02,9.420769347258761695e-01,2.377996647152960386e-01
1.310000000000000053e+00,3.004294585942979268e-01,1.552162607526776927e-01,-3.032604590306728354e-03,9.333620554150052762e-01,9.308885720277958187e-03
1.300000000000000044e+00,3.036457501092382216e-01,1.913245644679502366e-01,7.667450230869345129e-02,6.590960055552848029e-01,-2.080298462668787318e-01
1.219999999999999973e+00,3.033181523295733206e-01,-2.529175558926221590e-01,9.392214193116509013e-02,2.005338403630137767e-01,-3.740423928568715750e-01
7.900000000000000355e-01,3.010290298135884779e-01,-4.725477047409790132e-02,6.246985169755877448e-02,-2.973505783834137217e-01,-4.702389651154802452e-01
3.900000000000000133e-01,2.985943242109297957e-01,1.688398665137697818e-01,6.033224937386436060e-02,-6.823206537863741872e-01,-4.819735100259970317e-01
-3.400000000000000244e-01,2.973937919151573572e-01,-4.913611221488075470e-02,5.912452132357706724e-02,-8.460338316233023681e-01,-3.949938226126932794e-01
-4.849999999999999645e+00,2.983377381767063352e-01,-1.894409905764478722e-02,6.719033868321797401e-03,-7.704352595148966643e-01,-2.274245343070127601e-01
-1.010000000000000009e+00,3.015243604512040654e-01,4.710508925424384229e-03,-5.640670755910691392e-02,-5.194942884536459804e-01,-2.431921479534768227e-02
-1.010000000000000009e+00,3.062364941650079775e-01,-1.907975144265643824e-02,-2.801888703075514769e-02,-1.915056731870161677e-01,1.691556195085925640e-01
-1.010000000000000009e+00,3.113358832582396318e-01,-1.698152821618919769e-02,-1.448175838589278452e-01,1.295473493812727139e-01,3.082118671621794648e-01
1.300000000000000044e-01,3.149733295583865833e-01,3.727082434038481856e-02,-6.492988707675710902e-01,4.081343119613298764e-01,3.660650342048100137e-01
8.199999999999999512e-01,3.150409449720572019e-01,2.796069908446006114e-01,-5.953275539213047640e-01,6.269190922140481792e-01,3.505880491658365239e-01
1.169999999999999929e+00,3.101738865821703772e-01,-2.409259487726893578e-01,6.763167871836660572e-01,7.508462535218314304e-01,2.761706675264728461e-01
1.199999999999999956e+00,3.000724763227087810e-01,-1.126882269033417261e+00,1.376227813123058974e+00,7.269109838587330952e-01,1.541016799809916404e-01
8.699999999999999956e-01,2.860282397811375610e-01,2.272181790826059089e+00,2.920851326153469096e-01,5.020239043658065725e-01,9.757939312162108858e-03
4.799999999999999822e-01,2.707487279501332722e-01,-1.308630080123505346e+00,-7.242262535460287642e-01,8.941070418510700668e-02,-1.256896357150087129e-01
2.000000000000000042e-02,2.570078489597281690e-01,-2.911136964402604721e-01,-4.387874988031649215e-01,-3.991157792911180779e-01,-2.260450579585039921e-01
-2.300000000000000100e-01,2.469495157756510795e-01,5.421610167756019116e-01,2.707518721631914718e-02,-8.009742027777374540e-01,-2.673594985761962861e-01
-8.299999999999999600e-01,2.419195814333815753e-01,-2.468450477245532140e-02,3.404719923519771568e-02,-9.646353619436174309e-01,-2.446854162571569236e-01
-1.010000000000000009e+00,2.421210385932635045e-01,-1.236260324448362063e-01,-5.463635997001401595e-02,-8.250646316363329236e-01,-1.810475403447434628e-01
-8.299999999999999600e-01,2.469904703708069305e-01,-7.463239500733324580e-03,-1.779733664697474294e-01,-4.385708842977330546e-01,-1.024355888242318435e-01
-1.700000000000000122e-01,2.554817508759495426e-01,9.558940176632519520e-03,-2.481077577200542783e-01,6.292031603716144450e-02,-2.682414099849730546e-02
3.300000000000000155e-01,2.654630732247253988e-01,2.573234946754927865e-02,4.038187145730774696e-02,5.280004157020750100e-01,3.164954513162823724e-02
8.699999999999999956e-01,2.742497644713403071e-01,1.709574086649639450e-03,4.469409179847477209e-01,8.313173991520610429e-01,6.760937999032863577e-02
1.219999999999999973e+00,2.796579176293146896e-01,5.422848881893418960e-02,3.763962207875399257e-01,9.055443338660675856e-01,8.129489172549241027e-02
1.209999999999999964e+00,2.804016351467518153e-01,-1.320634807791791765e-01,-6.741061531607471513e-02,7.422658246424801431e-01,7.174513105026827930e-02
8.800000000000000044e-01,2.771165717721061905e-01,5.014389513450168839e-02,-2.540702727909385228e-01,3.841952511989130681e-01,4.453182978995307711e-02
2.600000000000000089e-01,2.722247569098497633e-01,3.257584879880198042e-02,-1.127432332287299360e-01,-7.897332173488427753e-02,1.544620482464828179e-02
-2.700000000000000178e-01,2.682791898444377154e-01,4.414756382432930698e-02,-2.910835614424643180e-03,-5.249745515876479418e-01,-2.174392241378260947e-03
-5.500000000000000444e-01,2.671695562172445304e-01,-9.489901362661988526e-02,3.900195488102795038e-02,-8.326364741496946609e-01,-4.012249415403979294e-03
-1.010000000000000009e+00,2.694403341181408895e-01,3.179623052778150077e-02,9.843045758690255331e-02,-9.190296715586717680e-01,5.974319684362141246e-03
-8.299999999999999600e-01,2.739659571876746913e-01,2.572022644510920178e-02,1.211577636773254474e-01,-7.584577937244311174e-01,1.599359594292650011e-02
-3.900000000000000133e-01,2.790334918871303360e-01,-1.273047020173116370e-02,1.532025800399300364e-01,-3.949954718756915062e-01,1.368636056686691090e-02
-7.000000000000000666e-02,2.827540656571937427e-01,-1.357304555080796234e-02,-3.436175336765364546e-02,6.925445591363835196e-02,-6.040360319355135045e-03
4.899999999999999911e-01,2.824532202681181436e-01,-2.735791034324924070e-02,-7.376302870082845908e-01,5.144023303141274095e-01,-4.188528362860723109e-02
9.699999999999999734e-01,2.752004758059189982e-01,5.209634626615647357e-02,-8.930053023216055763e-01,8.215759582116556325e-01,-8.974213202272987577e-02
1.209999999999999964e+00,2.585204269339966832e-01,2.842549768679012226e-02,4.236501612148761975e-01,9.029926144930298104e-01,-1.414588782320786720e-01
1.229999999999999982e+00,2.308698673579873129e-01,-1.282141647345977908e-01,1.373204781842694233e+00,7.396275566920583744e-01,-1.847863011407230860e-01
9.799999999999999822e-01,1.933151438645531184e-01,1.156207756323019836e-01,4.686051947019171937e-01,3.760995206035209204e-01,-2.065945465501029255e-01
5.799999999999999600e-01,1.493976726511558606e-01,1.080742615802812376e-02,-4.956942361066615232e-01,-8.509038657493722679e-02,-1.950019277566946707e-01
0.000000000000000000e+00,1.030481655629991583e-01,-9.621296640187934623e-02,-2.761948630123183257e-01,-5.072913507425690360e-01,-1.432017426580586283e-01
-4.849999999999999645e+00,5.773488039701531876e-02,6.332934363406328426e-02,-2.618342672344047689e-02,-7.731320977979919684e-01,-5.425652144506085822e-02
-1.010000000000000009e+00,1.527690068210914298e-02,1.551784596946235995e-02,-2.016439017336079664e-01,-8.166646723041656175e-01,5.915417765575929632e-02
-1.010000000000000009e+00,-2.472665041850351936e-02,-4.864452341961015419e-02,-2.074306461825646264e-01,-6.359495906712643309e-01,1.793185346388748713e-01
-7.099999999999999645e-01,-6.332943292693941906e-02,-4.697111713108053505e-02,-1.926125018674845757e-02,-2.873877980579522262e-01,2.867654427691922470e-01
-8.999999999999999667e-02,-1.016399823369157213e-01,8.140862371619440874e-02,1.117848678910826343e-01,1.308176110960914962e-01,3.642404169896271138e-01
4.500000000000000111e-01,-1.410349572394187789e-01,2.657608470533846523e-01,1.012668857306617820e-01,5.125388243762099005e-01,4.011275914832295730e-01
1.179999999999999938e+00,-1.825624998188802306e-01,-1.855493704216096829e-01,-4.190567900486996678e-02,7.765037171531684601e-01,3.931254748297284829e-01
1.419999999999999929e+00,-2.269371915650976457e-01,-1.264117601410522873e+00,-1.063819512995660271e-01,8.533862432132072184e-01,3.414809233729073079e-01
1.439999999999999947e+00,-2.743611070164412302e-01,2.353270512395594150e+00,5.476824606811886431e-02,7.072808142167122947e-01,2.535718039824088055e-01
9.899999999999999911e-01,-3.228466191245162875e-01,-1.277742261041033389e+00,2.352806349453794021e-01,3.588150393796867843e-01,1.413587579528847726e-01
5.100000000000000089e-01,-3.682749837619481714e-01,-2.105505667324856500e-01,2.051091731799015161e-01,-1.577732810299405097e-01,1.938795069694402434e-02
-4.000000000000000083e-02,-4.061220362539574302e-01,2.964282750510119357e-01,4.730220344439325236e-02,-7.308155183704735380e-01,-9.686488395409392771e-02
-2.300000000000000100e-01,-4.323606806515586376e-01,7.243845901326728676e-02,-6.239468670207387602e-02,-1.163175220461864390e+00,-1.951259990932089072e-01
-2.300000000000000100e-01,-4.454148551258630406e-01,4.678855001034594278e-03,-1.310034086971038902e-01,-1.303657197279919577e+00,-2.691103817986097435e-01
-1.199999999999999956e-01,-4.467559266961836917e-01,-1.065065387122656748e-01,-2.048153276267190848e-01,-1.022036349281899126e+00,-3.160773373061799285e-01
-3.900000000000000133e-01,-4.387802670899602631e-01,4.553789332437567505e-02,-1.986872723110442995e-01,-3.260161692240076681e-01,-3.347562967220902852e-01
1.199999999999999956e-01,-4.242033681336368489e-01,-2.464538558955004996e-02,-6.253419582085546768e-02,5.302292219400617235e-01,-3.243109530098422510e-01
4.000000000000000222e-01,-4.057066426544876370e-01,2.379308942863949533e-02,6.774858520055496158e-02,1.274379515884889180e+00,-2.841162649196790624e-01
1.010000000000000009e+00,-3.849746516440907818e-01,-4.028699626650394244e-02,9.403040561650112539e-02,1.631359076013741749e+00,-2.170681765619068282e-01
1.159999999999999920e+00,-3.633049306514008481e-01,5.467458782356286739e-02,1.071564207448620354e-01,1.429722735509101339e+00,-1.311070736007315385e-01
1.260000000000000009e+00,-3.415932280305831736e-01,2.271458326658180871e-02,1.263451113272837656e-01,8.046087206770816680e-01,-3.603686178371897503e-02
9.699999999999999734e-01,-3.189764218493575942e-01,-2.261116296291703492e-02,6.241271511190590177e-02,-3.010800618579907023e-02,5.846519528038288810e-02
6.700000000000000400e-01,-2.931576112635829734e-01,-1.354557110550944354e-01,-8.841324985623651503e-03,-8.193250507542945149e-01,1.421150888101958831e-01
1.799999999999999933e-01,-2.614810014160475760e-01,1.858712629667685079e-01,2.785364422262811071e-02,-1.294389702734984660e+00,2.042101279252430124e-01
-3.400000000000000244e-01,-2.214048284706247038e-01,-8.951702964084339020e-02,5.928583861994531773e-02,-1.387077831123227245e+00,2.337443433343230903e-01
-6.199999999999999956e-01,-1.724217736820920499e-01,6.548767795541171610e-02,1.530301258002203860e-02,-1.110537553502564334e+00,2.217418610189205996e-01
-5.500000000000000444e-01,-1.167790375781017215e-01,-8.325512631193739133e-02,6.812615206241323662e-02,-5.483660701607351307e-01,1.676920532796764007e-01
-4.899999999999999911e-01,-5.773751147961434654e-02,4.756902027474618766e-02,-3.247667638308086857e-02,1.005894899584634239e-01,8.170980601093119633e-02
-4.899999999999999911e-01,1.017614312649580723e-03,-3.185062007279675089e-02,-7.121162343149944896e-01,6.690938903513212743e-01,-1.951168845629843232e-02
2.300000000000000100e-01,5.637912877144457546e-02,5.074445533746968495e-02,-9.255758081088215627e-01,1.019635716131539249e+00,-1.167991932452895482e-01
7.800000000000000266e-01,1.068568289952460809e-01,-3.382283051456114881e-02,4.050107278979691583e-01,1.086777032842192625e+00,-1.920631444536409216e-01
1.120000000000000107e+00,1.515490900769728144e-01,-3.299677400034014413e-02,1.483974989800393773e+00,9.159098670402561204e-01,-2.313864687015244337e-01
