Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
-9.100000000000000311e-01,-1.047620446723825788e-01,1.279157309472362114e-01,-4.133786248100916605e-02,-9.762836484188593955e-01,7.728200551909059079e-02,-3.126916394565760760e-01,7.101089018099293604e-02
-1.239999999999999991e+00,-9.319303099527739831e-02,-1.614119625484389253e-02,-1.120301219333297293e-02,-7.095984134922311837e-01,-2.395345509922788829e-02,-3.461085514335855429e-01,5.119309735127942212e-02
-1.239999999999999991e+00,-8.279243348033157868e-02,-1.717220669019370316e-02,1.759261960299760008e-01,-1.885746548150182000e-01,-8.193067844155703383e-02,-3.562919955244970849e-01,3.492634923202287550e-02
-9.100000000000000311e-01,-7.386180844820124103e-02,2.554715449434608043e-02,2.822068194385267681e-01,3.416656347845535846e-01,-7.516284482093241182e-02,-3.381957229847974977e-01,2.527230746254095772e-02
-4.600000000000000200e-01,-6.687911683025737908e-02,5.536091848283891670e-02,1.280937583633112720e-01,6.953385924761206205e-01,-5.224116081728735761e-04,-3.021748166884309916e-01,2.186767500854168433e-02
3.400000000000000244e-01,-6.152646254158788963e-02,-3.625999966991902412e-02,-1.821004916673205076e-01,7.441523553517732648e-01,1.117687601016409682e-01,-2.622336392460559162e-01,2.261169583286901097e-02
7.299999999999999822e-01,-5.657410610191285216e-02,1.082260860983092210e-01,-3.514367280185732301e-01,4.813371949735211208e-01,2.190727071184147556e-01,-2.267511324367793013e-01,2.552187481336733177e-02
1.110000000000000098e+00,-5.158710145080058068e-02,-6.613903866528381137e-02,-3.262579809630049565e-01,9.004231749314728361e-02,2.973550560815104160e-01,-2.041879403028934725e-01,2.774433046894342336e-02
1.090000000000000080e+00,-4.615455877066205331e-02,8.573299506083653654e-03,-2.437882286975252555e-01,-2.941995720903204381e-01,3.270396455936852020e-01,-1.911127945024870267e-01,2.771216389955594162e-02
9.499999999999999556e-01,-3.990610575468157839e-02,-4.802163368648504349e-02,-1.096375670431600780e-01,-5.589157289412973739e-01,2.905504688567817628e-01,-1.764120566659375389e-01,2.558230659123983397e-02
4.199999999999999845e-01,-3.298487034714295968e-02,2.504207543452913187e-02,4.919872405697400808e-02,-6.411171562241856359e-01,1.834135167100824915e-01,-1.633594547841773492e-01,1.920843261126442547e-02
-1.300000000000000044e-01,-2.546409056527030104e-02,-5.362480904621066968e-02,1.809578022987965995e-01,-5.986816398873040512e-01,1.550614467432917531e-02,-1.481490820521057517e-01,7.757771606334493142e-03
-7.299999999999999822e-01,-1.747797276690257751e-02,-4.111536333770440810e-03,3.041029204173759659e-01,-4.323110908191544755e-01,-1.859980576542582531e-01,-1.269351887417901059e-01,-6.904465413188273781e-03
-5.999999999999999778e-01,-9.963325070779471132e-03,-1.034398655578303017e-01,3.399327076332180897e-01,-1.395327282165216010e-01,-3.770452795606750174e-01,-9.979185975950538579e-02,-2.131355142997861524e-02
-7.299999999999999822e-01,-3.835491919543488996e-03,1.864619700872562902e-01,2.316789425175733164e-01,2.305533161701672495e-01,-5.123748298348100860e-01,-5.440758262673905943e-02,-3.169392110328349277e-02
-6.600000000000000311e-01,6.220309526175872225e-04,-1.766579117472455440e-02,8.047709157116461620e-02,6.251692389803455985e-01,-5.714731860716690814e-01,1.045721526281494229e-02,-3.587545871956683563e-02
-4.600000000000000200e-01,2.873800046937276687e-03,-3.741649097509314181e-02,-2.838852851033446534e-02,9.041991798425537130e-01,-5.444768891289768487e-01,8.632394125185416378e-02,-3.417232653290065009e-02
3.400000000000000244e-01,3.492835440035971326e-03,-7.442980061594914321e-02,-1.300614773533048107e-01,9.351304468698844463e-01,-4.451902588126445681e-01,1.646584493511767111e-01,-2.936218167546890412e-02
1.030000000000000027e+00,3.747121138560025825e-03,1.306557590391388413e-01,-2.959255260965886203e-01,6.944572641392807721e-01,-3.046665816139799143e-01,2.290436513330375290e-01,-2.333477192145651247e-02
1.320000000000000062e+00,3.800977699221452094e-03,7.924902981270276481e-02,-3.982366651794877477e-01,2.194785328790969658e-01,-1.459893069935536136e-01,2.638772017159822236e-01,-1.746094339008817664e-02
1.189999999999999947e+00,4.533180698326833361e-03,-4.659980984839717788e-02,-2.215602032684442224e-01,-3.400964258301596987e-01,4.388637559522762244e-03,2.727096936762971602e-01,-1.338084056557299617e-02
5.999999999999999778e-01,6.579265772413920091e-03,-4.971064888728782272e-02,6.147821956674648369e-02,-8.116113695259683514e-01,1.276599597296445010e-01,2.660407394091308664e-01,-1.267382903563492313e-02
-1.700000000000000122e-01,9.322230934299662736e-03,-6.672409665942768964e-02,1.054937821129978137e-01,-1.091489244219572274e+00,2.134154519080505019e-01,2.469584036748351252e-01,-1.667959903101301489e-02
-9.100000000000000311e-01,1.279258057974643446e-02,-3.631848753201741276e-02,-6.441541335366895993e-04,-1.089491795779148786e+00,2.610919971143092488e-01,2.234720628305599810e-01,-2.548864184236007691e-02
-5.000000000000000000e-01,1.689431138845915240e-02,-1.548935593138577871e-01,6.335869110266759141e-02,-8.085137811239000438e-01,2.728862986599063789e-01,1.968046917296721599e-01,-3.737512693166923639e-02
-4.600000000000000200e-01,2.067309211508695441e-02,2.984064725920101413e-01,2.846360698804548117e-01,-3.298197555225398370e-01,2.706616927648383686e-01,1.660803381242638987e-01,-4.874600210227877928e-02
-4.600000000000000200e-01,2.333599970334936796e-02,3.651467080019829559e-02,4.007812721804128175e-01,2.464858984097725303e-01,2.768838574305145239e-01,1.462122158938481409e-01,-5.623529399831400655e-02
-1.040000000000000036e+00,2.458013785323750339e-02,5.073570805142618712e-03,3.217120302933667020e-01,7.555654828400217848e-01,2.866993192612867780e-01,1.434036311781353989e-01,-5.798831984028954278e-02
-1.040000000000000036e+00,2.390222159663140181e-02,-2.284812006962085307e-01,7.166096876832384055e-02,1.057798713830530701e+00,2.909571520573515091e-01,1.551725296326640080e-01,-5.409524779060383148e-02
-1.499999999999999944e-01,2.166171504968632255e-02,-7.751787785443647882e-02,-3.629691115285204051e-01,1.095369063699238588e+00,2.725981691539140495e-01,1.720143381422244988e-01,-4.685606497903975487e-02
