Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6,D 7
-6.600000000000000311e-01,5.660270233140504703e-02,-5.147114317029966024e-02,4.914022228311380053e-02,-4.970070658204803760e-01,8.357125135875821675e-02,-1.032087717238531765e-01,-4.068800417093504374e-02,2.797407749009520050e-02
-6.600000000000000311e-01,5.374246357656368989e-02,1.109455543377235731e-02,-1.355452352186837794e-01,-5.929018396496786580e-02,2.892042117267238366e-01,-3.233664201592030552e-02,-1.386919775662490140e-02,3.329222083921010156e-02
1.799999999999999933e-01,5.211880770660100998e-02,-2.804598902285044271e-01,-1.891065097197623390e-01,3.584125026392863123e-01,4.634191681848089384e-01,3.519949091241836303e-02,1.794719595060823014e-02,4.735735046980771301e-02
5.400000000000000355e-01,5.171065779988213984e-02,8.705771365940048745e-02,-1.762940097197623901e-01,6.529411600195869081e-01,5.339288485419947383e-01,6.696479987486031460e-02,4.528541274862205035e-02,6.546628268126014616e-02
8.900000000000000133e-01,5.250483418702272392e-02,4.733811196359372087e-02,-3.145279704373675767e-01,7.404371222675503184e-01,4.900898892335658896e-01,5.029036704725715901e-02,6.192095254496107759e-02,8.221321253705746179e-02
8.199999999999999512e-01,5.422650411192683761e-02,1.443477309068271208e-01,-3.835708240512601397e-01,6.325311911901230211e-01,3.405605145786843591e-01,-2.777289584758785290e-03,6.905927423293828360e-02,9.519605491348756554e-02
5.600000000000000533e-01,5.936118853887745184e-02,1.033188740771268099e-01,-1.589871361906600722e-01,4.028080701142521258e-01,1.586047129329941074e-01,-6.661082944764856739e-02,6.817013768872978718e-02,1.005928365423410659e-01
-4.000000000000000083e-02,6.629570881159412010e-02,1.334983660014381623e-01,1.284398584737738158e-01,7.998102997365073852e-02,-2.838166744066002167e-02,-1.237734527202668522e-01,6.730424038032084555e-02,1.000095138401715100e-01
-1.239999999999999991e+00,7.241333191870499841e-02,2.360159698893430913e-01,3.095051023161710102e-01,-2.771619814315608998e-01,-2.166753975309307356e-01,-1.869676908357479905e-01,6.736287880272912032e-02,9.529036931673270927e-02
-5.410000000000000142e+00,7.661822354800346124e-02,1.069177672877611673e+00,3.496004284871896961e-01,-5.561794321321005263e-01,-3.412770985158265491e-01,-2.363581295000688476e-01,7.146335139385837087e-02,8.856951005284494083e-02
-5.410000000000000142e+00,7.914605159915767685e-02,-1.152307621135331583e+00,6.892137439147366651e-01,-7.562539615938965731e-01,-3.889132069304822581e-01,-2.691779815992902947e-01,7.985801877415638073e-02,7.872384074104694929e-02
-8.100000000000000533e-01,7.972390866802465947e-02,-1.952510697797381622e+00,1.600077806948513093e+00,-8.154742039706019963e-01,-3.308864790669034939e-01,-2.622997458440392005e-01,9.162240164924251307e-02,6.789933585512238079e-02
-8.100000000000000533e-01,7.855831846294858423e-02,1.149999999999999911e+00,8.999092751214426977e-01,-4.930808245450299943e-01,-2.076347841594619603e-01,-2.108155206048469843e-01,1.059082519108971998e-01,6.123072925179662285e-02
-6.600000000000000311e-01,7.910174092417876501e-02,3.697032617101880247e-01,-1.943415464150431760e+00,1.081431462619802525e-01,-5.226915238697538851e-02,-1.240643740048388566e-01,1.222910540077034869e-01,5.547499699675573215e-02
5.100000000000000089e-01,7.888238299035045531e-02,-3.620624306069482601e-01,-2.597915934184453768e+00,8.660550708483315541e-01,7.343016196843009380e-02,-3.097096329272928938e-02,1.404528530950290843e-01,5.805625861943718158e-02
9.699999999999999734e-01,7.786791187272384951e-02,1.491330312067059571e-01,-5.301499490227636890e-01,1.736521396799592720e+00,1.186013929049875293e-01,4.629000601959519512e-02,1.522903538817010904e-01,6.836921360212426524e-02
1.399999999999999911e+00,7.892063920227347651e-02,7.521469970012112372e-02,3.388355453106646209e-01,1.880725293519172947e+00,1.182991115864845538e-01,8.302548550756128076e-02,1.518168127917866594e-01,7.976898915354407871e-02
1.270000000000000018e+00,8.174534614752995698e-02,1.939887470582045692e-01,9.204632193150191766e-02,1.158384820246052271e+00,1.120293430953163971e-01,7.474810451776489617e-02,1.382445938572800792e-01,8.662682758164447216e-02
9.300000000000000488e-01,8.733679440798663984e-02,1.229598902285045092e-01,2.352748180953298518e-01,1.075938097922107817e-01,4.579740029920779248e-02,4.099116531664553920e-02,1.140672188612404103e-01,8.305643729898712357e-02
2.200000000000000011e-01,9.454106282975324738e-02,1.455736835487436154e-01,3.677306927204813669e-01,-1.349031280655942799e+00,-5.509409394872735732e-02,3.363832571602214105e-03,9.851803692399291323e-02,7.214660940966677316e-02
-1.040000000000000036e+00,1.016914910583618381e-01,2.216858428704208683e-01,4.409593892047948271e-01,-2.180408869346306844e+00,-8.205294753062905566e-02,-2.839383574241180833e-02,9.671654519345107559e-02,5.693687872352665158e-02
-1.239999999999999991e+00,1.074032417842475384e-01,-3.116682389825159438e-01,5.935399015923402688e-01,-2.020880082891992391e+00,-6.189094242125936507e-03,-5.168939372609065996e-02,1.041819090854486513e-01,4.118286691655537179e-02
-5.999999999999999778e-01,1.104451998598946771e-01,-3.838620667976083145e-01,6.801488854409628582e-01,-1.637288685694259893e+00,1.731177826556142829e-01,-6.705021342924732952e-02,1.140179061975052088e-01,2.833313801046508096e-02
-4.600000000000000200e-01,1.114378287403470780e-01,9.388784067832278701e-02,3.312086647295830466e-01,-8.110518145279644875e-01,4.895420202208703997e-01,-6.850715634629805928e-02,1.258240342741360485e-01,2.112156361854231057e-02
-3.200000000000000067e-01,1.110969860194056524e-01,4.575317547305485233e-02,-4.157507013441947841e-01,2.160200367587478132e-02,7.022904753360211805e-01,-1.124359921528529649e-02,1.417223461428889220e-01,1.892367912421588638e-02
2.399999999999999911e-01,1.102671027359926614e-01,-1.434326673973660704e-01,-6.745262439147367006e-01,5.578305122762972079e-01,6.833316973793746030e-01,8.025933118810588129e-02,1.603532826293775360e-01,2.182638290691324423e-02
7.500000000000000000e-01,1.100009454337920467e-01,-2.135734985006063069e-02,-3.513648569020398349e-01,1.129822832724022508e+00,6.589852447112898304e-01,1.720786227118095424e-01,1.791199561548389996e-01,3.081768005212570660e-02
1.090000000000000080e+00,1.108472046753563589e-01,6.263139720814409062e-02,-1.981574176713783164e-01,1.405948695003004012e+00,5.957443275126511617e-01,2.368443915021988810e-01,1.869863327652731000e-01,4.202926503814286008e-02
1.320000000000000062e+00,1.131920194454271167e-01,5.312177826491060184e-02,-2.275608660014381002e-01,1.260443331591803329e+00,3.723381112546553240e-01,2.577792492217196862e-01,1.772472802936650993e-01,5.292037203267893619e-02
1.320000000000000062e+00,1.179401846211836913e-01,8.861215932167720855e-02,-1.156185565298213924e-01,8.201750042110200756e-01,-6.541693565731421245e-06,2.297742308122243948e-01,1.521768561581133272e-01,5.834383653762073574e-02
1.270000000000000018e+00,1.255562282101176375e-01,3.812177826491069954e-02,5.106889720814411504e-02,1.642985041981412930e-01,-4.719914961643769669e-01,1.746950300538423484e-01,1.180192191151041292e-01,5.605157589828529963e-02
7.900000000000000355e-01,1.341250885956361827e-01,1.514230484541325694e-01,1.626173310308998143e-01,-4.206453284173715668e-01,-1.025718391251461137e+00,9.846524547123697291e-02,8.123306385331217905e-02,4.649695685609755991e-02
2.500000000000000000e-01,1.426301682656539449e-01,5.983811196359367646e-02,2.345504069279065185e-01,-7.458951858131812607e-01,-1.309547300708842732e+00,2.899257390192327283e-02,4.657744116565001868e-02,3.031939289887394806e-02
-1.030000000000000027e+00,1.495698637819256882e-01,2.582050807568877504e-01,2.898328477303020456e-01,-8.501589456156950497e-01,-1.204531573843422576e+00,-9.517803690592217120e-04,1.850759042436900259e-02,1.427959841590797918e-02
-5.419999999999999929e+00,1.512492009590621356e-01,1.129799451142522226e+00,2.649237729293446586e-01,-7.527358018017403785e-01,-1.032551829392581055e+00,-1.109408668611004678e-02,2.711186342154794926e-03,1.113653055703850425e-03
-1.239999999999999991e+00,1.512218771777052440e-01,-2.642124676165757968e+00,7.394906045082692003e-01,-5.749862970426955489e-01,-8.174599328345992788e-01,1.010740986292844347e-02,-3.131950915755271625e-04,-6.835774545152217829e-03
-1.239999999999999991e+00,1.498294553390726036e-01,6.432871193465784510e-01,1.366457277313540830e+00,-3.563877221874831580e-01,-5.227571987821113542e-01,8.426272601599973933e-02,3.590436327300286501e-03,-8.110380601791450372e-03
-1.239999999999999991e+00,1.481384526668699242e-01,3.824965469547382257e-01,-1.284391108675445592e-01,1.202414899182679964e-01,-1.962933074210460593e-01,2.019971383102388829e-01,8.853905714413051742e-03,-4.643507668871310612e-03
