Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
9.100000000000000311e-01,8.065066202962249686e-02,-2.046787317644560567e-02,-3.861178575507512867e-01,-1.330857046961366474e-01,-6.995077634808867517e-02,-4.939886543453760742e-02,6.965150272679632160e-02
8.800000000000000044e-01,8.222293944906475249e-02,-1.670818894855852221e-02,-4.896710719791326216e-01,-5.612521735168228831e-01,6.406480286472097940e-02,-2.828879676293220846e-02,7.606222921630260980e-02
6.400000000000000133e-01,8.271640198301871694e-02,9.388866129345807554e-03,-3.026995361414425156e-01,-9.019428941206319994e-01,2.311140917364514769e-01,-2.040147737305116060e-02,8.441122908486181631e-02
2.700000000000000178e-01,8.327874802075412031e-02,-8.433862233998334901e-03,1.583639727288347343e-01,-1.001351868943348045e+00,3.598356062149313250e-01,-2.857345247487603351e-02,9.038842827288395831e-02
-3.200000000000000067e-01,8.489910903568875788e-02,1.261859777752896705e-02,5.646986885862441685e-01,-7.849678150116550235e-01,4.111135113940036501e-01,-5.465528807817942453e-02,8.992214813259738482e-02
-1.169999999999999929e+00,8.795920873192557277e-02,9.530398421691926858e-03,5.774502891383996861e-01,-3.507162086357106245e-01,3.606551300747855016e-01,-9.708069620326509330e-02,8.102581003729021625e-02
-1.860000000000000098e+00,9.225393662804935724e-02,-7.439206506270523711e-02,3.202263537808087146e-01,1.799693493672179789e-01,2.152563960949013255e-01,-1.460166107301775207e-01,6.546264263506648695e-02
-1.590000000000000080e+00,9.705488121173359850e-02,-1.305116855325505476e-01,4.634391714392954720e-02,6.909929369594144388e-01,1.567199979691480741e-02,-1.859883818964785662e-01,4.679900382165844142e-02
-4.699999999999999734e-01,1.016223214800829472e-01,6.785110714828401779e-02,-1.511069736240284178e-01,1.055148861246490322e+00,-2.151068045542012808e-01,-2.010409427375590696e-01,2.830021366271842642e-02
5.200000000000000178e-01,1.055028640203301976e-01,2.510336262483513492e-01,-2.169520613858831326e-01,1.225129304906688477e+00,-4.561176624843527594e-01,-1.829267881400563622e-01,1.216606942786326029e-02
1.060000000000000053e+00,1.082100660607072939e-01,6.520937858317102376e-02,-1.328775505709848814e-01,1.137197520978583842e+00,-6.660867301480830616e-01,-1.366092053486302194e-01,1.268975176618725165e-05
1.219999999999999973e+00,1.092401258113133294e-01,-1.068545994713929748e-01,-1.397071182979137127e-02,7.322469231283021962e-01,-7.927225979148935231e-01,-7.488727345777607125e-02,-7.043566178285262658e-03
1.270000000000000018e+00,1.083376176647320999e-01,-1.181822761530298971e-01,-1.181063371044659971e-01,9.279115540995025446e-02,-8.202021116806956780e-01,-1.358303919400635773e-02,-8.359725936483403119e-03
1.239999999999999991e+00,1.056094201855233977e-01,-1.583414871072330588e-02,-4.594272655218140655e-01,-6.381401130682687883e-01,-7.322387060879558263e-01,3.692688962245391227e-02,-4.227659665636297748e-03
9.399999999999999467e-01,1.017415357116025210e-01,5.734291798058321898e-02,-5.478096080424134096e-01,-1.223405973882922382e+00,-5.435017229257135263e-01,7.007675560884306376e-02,2.365498324764916949e-03
2.999999999999999889e-01,9.802410475324138672e-02,2.387676207344735513e-02,-6.230625050748372917e-02,-1.431805729316881770e+00,-2.965388292882652488e-01,8.198001439652732869e-02,6.840463994361396793e-03
-6.099999999999999867e-01,9.560972039662896105e-02,-2.683420964758229110e-02,5.743834664991379624e-01,-1.237238252948758888e+00,-1.336505609124710031e-02,7.371287689426872514e-02,5.419843025140459736e-03
