Original Signal,Approximation,D 1,D 2,D 3,D 4
1.510000000000000009e+00,6.049821120444157652e-01,-3.594658977114884024e-02,1.913710985553762622e-01,4.094968592278394048e-01,-1.031206573795307412e-02
1.310000000000000053e+00,5.974758779464925951e-01,-2.314031185944351032e-01,2.165421104390657103e-01,4.563234530516579457e-01,-1.073332609759088535e-01
6.800000000000000488e-01,5.860751386093158155e-01,2.201872352003882705e-01,-1.267647632521317347e-01,3.549127704505845582e-01,-1.767672377507739367e-01
2.600000000000000089e-01,5.710845672754821800e-01,-4.955091706672934415e-02,-1.319571320838825446e-01,8.945692567138963103e-02,-2.162791953329003813e-01
2.200000000000000011e-01,5.533578526458341473e-01,6.919459039982593651e-02,3.935796032533340760e-01,-2.593345749488861207e-01,-2.262991213699200033e-01
-6.800000000000000488e-01,5.335491258357853983e-01,-4.566693305762989374e-01,4.790984514403377470e-01,-5.442019242443206783e-01,-2.104606264471005073e-01
-9.200000000000000400e-01,5.125234811854607608e-01,7.974526838108340066e-01,-2.558651157257675890e-01,-6.437508641231379780e-01,-1.770005339246918108e-01
1.900000000000000022e-01,4.911110295610331411e-01,-4.420763111655671707e-01,-8.181143428007412455e-01,-5.132932134849048644e-01,-1.307854984501702900e-01
-5.200000000000000178e-01,4.685181633385842037e-01,-1.147151166707710696e-01,-4.219134985599816146e-01,-1.945020983762004163e-01,-7.851207012383250305e-02
-9.200000000000000400e-01,4.434212737267123061e-01,4.846785833281029576e-02,3.953712250261984806e-01,1.826038561559883977e-01,-3.300521177979295201e-02
-2.200000000000000011e-01,4.153796430877439438e-01,1.766478395430554071e-01,5.903877002840366428e-01,4.958420273100483944e-01,-4.817339379390319742e-04
2.200000000000000011e-01,3.849154180140491599e-01,5.283402608976944803e-02,4.632908960451277008e-02,6.810323103687641044e-01,2.184059753483101260e-02
1.169999999999999929e+00,3.540864864897116382e-01,-3.776579631923629443e-01,-3.092631803510643707e-01,6.806236689442405341e-01,3.774091190281762820e-02
9.200000000000000400e-01,3.256997623893078120e-01,1.975116876337542626e-01,-5.702686390142768652e-02,5.019975623581820479e-01,5.350972487607024569e-02
5.100000000000000089e-01,3.015356202474359648e-01,4.099790740743542439e-01,1.023797665663967182e-01,1.975683825858148002e-01,7.565775137443800369e-02
2.999999999999999889e-02,2.825905203530776899e-01,-5.889440870767838065e-01,-8.381366846905535795e-02,-1.958889455158168147e-01,1.021675180079679585e-01
2.999999999999999889e-02,2.695950255186924660e-01,4.563445191664692452e-02,2.078042451420440001e-02,-5.611006616463137808e-01,1.249492946266541615e-01
-9.200000000000000400e-01,2.626941456856644597e-01,3.081477479496352867e-01,3.407929203458113787e-01,-7.854843109140328128e-01,1.360431686004976715e-01
4.000000000000000083e-02,2.620798486681691908e-01,-1.336102663188990791e-01,1.434934605259894358e-01,-8.252304164066195380e-01,1.280453270670168786e-01
-4.099999999999999756e-01,2.675062402589096777e-01,1.190657238076550800e-01,-3.620011107456082566e-01,-6.305350816319189589e-01,9.719641472925455439e-02
-9.200000000000000400e-01,2.770771184698020972e-01,-2.381317133214216064e-01,-3.627673939028468464e-01,-2.589173531912935533e-01,4.805949402561281170e-02
-3.099999999999999978e-01,2.883911621710111839e-01,6.605935426968734259e-02,9.170106472653065388e-02,1.794753387037390235e-01,-1.142216868630758185e-02
1.300000000000000044e-01,2.995592445712273455e-01,7.891813108602521720e-02,2.714525662039661835e-01,6.059201938439522372e-01,-7.467417021056992066e-02
9.399999999999999467e-01,3.094982520863946984e-01,4.927236338586026693e-02,-3.856895023630257414e-03,8.825995110571346336e-01,-1.325440570968178244e-01
1.169999999999999929e+00,3.187140703443901435e-01,-3.043229441647036237e-01,-2.039096608877181971e-01,9.229816294017576528e-01,-1.715247568928466582e-01
1.330000000000000071e+00,3.284260493736409492e-01,5.438493120186276286e-01,-1.008744450735895581e-01,7.082578768542493464e-01,-1.780006454648164760e-01
9.000000000000000222e-01,3.391915072871992121e-01,-4.188319374104153003e-01,-7.751841224234778081e-03,2.556592492242562020e-01,-1.432411774702446183e-01
-2.200000000000000011e-01,3.510216862746868838e-01,-8.235725562486766183e-02,1.163783697972142206e-01,-2.795093684402292222e-01,-6.837767885765606846e-02
1.199999999999999956e-01,3.636911437843310946e-01,3.041124483296885339e-01,4.569061180872826533e-01,-7.104506595311173012e-01,2.976984971502463426e-02
1.100000000000000006e-01,3.768410443335253879e-01,-1.179809271422931627e-01,4.500108435377791483e-01,-8.965188318261690936e-01,1.258561863332081920e-01
1.100000000000000006e-01,3.902867263771211959e-01,2.706620442800285534e-02,-2.376356103534164044e-01,-7.717142154868070758e-01,2.003925869082947009e-01
1.000000000000000056e-01,4.035712952325527514e-01,-7.888494563062965759e-02,-7.085746149180417452e-01,-4.415018373167646226e-01,2.419793647203660747e-01
-9.200000000000000400e-01,4.153164660400204822e-01,1.300885773272055235e-01,-3.430370384969481101e-01,-6.290506520227621967e-02,2.448971851907923991e-01
4.000000000000000083e-02,4.239561591445259459e-01,-1.013257451571703827e-01,1.269006486424193447e-01,2.435986820688766930e-01,2.096562999050916587e-01
-8.000000000000000167e-02,4.284449813008291419e-01,-1.883039107574755178e-01,1.435953942224678925e-01,4.114257782509827543e-01,1.394998779072819106e-01
1.080000000000000071e+00,4.286763240735345093e-01,3.789965080880703940e-01,1.837773746109238604e-01,4.973344979000765553e-01,4.098946411507856796e-02
1.310000000000000053e+00,4.259687084645288335e-01,-1.467676391006522418e-01,3.357973021572742689e-01,5.442558822612264535e-01,-6.638129986133885219e-02
1.389999999999999902e+00,4.221554073189741074e-01,-1.167791170813277900e-02,1.948169449417488930e-02,5.252098838221792576e-01,-1.560331761428158381e-01
9.000000000000000222e-01,4.187076734731139394e-01,8.997228750505936387e-03,-4.398614915209188569e-01,4.110858504172259509e-01,-2.090215702173932322e-01
-5.200000000000000178e-01,4.167726729105862837e-01,-2.580928927491252245e-01,-1.888873170049179540e-01,1.406576010326519022e-01,-2.172774708351784823e-01
7.800000000000000266e-01,4.171403221465581068e-01,4.746651462987593884e-01,4.146961085466299157e-01,-2.567973399127631007e-01,-1.864791277272991321e-01
8.499999999999999778e-01,4.204785878533741084e-01,-3.925835716238034734e-01,4.388703716664292265e-01,-6.341035318457082237e-01,-1.351985037376458032e-01
9.200000000000000400e-01,4.273616951185856272e-01,2.753887040730961244e-01,-8.475473629178162382e-02,-8.624398778824119427e-01,-7.896718022533308345e-02
-2.200000000000000011e-01,4.377643866738389344e-01,-1.456350973008086191e-01,-4.500738421270618628e-01,-8.335690651226468351e-01,-2.410995484120666971e-02
-1.499999999999999944e-01,4.506827619271271956e-01,1.021690182041235795e-01,-3.310790830879572488e-01,-5.307423421481086701e-01,2.147958422166092868e-02
2.999999999999999889e-02,4.645786680359748622e-01,-1.351244694313278039e-01,-2.197510053125382654e-02,-6.318378287026921170e-02,5.031526035687786114e-02
7.600000000000000089e-01,4.782142090178980176e-01,-2.818751254808428697e-01,1.902956904137947103e-01,4.383796412600953762e-01,5.870630675718804120e-02
9.000000000000000222e-01,4.911395762425823097e-01,7.240227949583685207e-01,2.706667595381394009e-01,8.330640866417006185e-01,4.406864188897469808e-02
1.360000000000000098e+00,5.038078871087297017e-01,-3.551242539573166712e-01,7.171080927669949701e-02,9.920085319220318665e-01,1.461819687374973920e-02
1.419999999999999929e+00,5.169216043780348047e-01,-4.035869168395622708e-02,-2.612261393679244370e-01,8.633285584026387793e-01,-8.287838173252988841e-03
1.020000000000000018e+00,5.309486789042277000e-01,-2.380367734853270079e-01,-1.593564171558110310e-01,4.753682652225811878e-01,-9.313302811547777629e-03
7.800000000000000266e-01,5.461574645896667413e-01,3.462792022377842449e-01,2.736206880859923252e-01,-6.084077618549294658e-02,1.162459081583803316e-02
2.200000000000000011e-01,5.627062023251745426e-01,-4.643351439823999866e-02,3.685632806951227303e-01,-5.645117448027039408e-01,4.637054635491981436e-02
1.209999999999999964e+00,5.808879821244240516e-01,1.185572315901422744e-02,8.994418529609660151e-02,-8.662663152074040473e-01,7.955567690645722057e-02
1.320000000000000062e+00,6.006411602868558797e-01,-1.789329096247029016e-01,-2.068648692521890542e-01,-8.878843772626553443e-01,9.788061885586817057e-02
1.429999999999999938e+00,6.209850798395268878e-01,1.669046798006376675e-01,-4.221145321603780864e-01,-6.624222980080592960e-01,1.011086303602020675e-01
1.530000000000000027e+00,6.400354643091559215e-01,-1.125752079192121960e-02,-3.734651856523135138e-01,-3.009028958825785138e-01,9.066874496197485644e-02
1.639999999999999902e+00,6.553613426155259214e-01,-7.389594328866384843e-02,8.662641643730704943e-02,7.146396689403422542e-02,6.074123481269813607e-02
1.750000000000000000e+00,6.650349605714334089e-01,1.675762915854086058e-02,5.012122300904564565e-01,3.701196811280962895e-01,8.793013528326365860e-03
6.500000000000000222e-01,6.682935714628233104e-01,-1.195069533239871556e-01,3.284161716421541977e-01,5.701712268495454650e-01,-5.774709905912640134e-02
1.489999999999999991e+00,6.653977032205059539e-01,3.785825696213865332e-01,-2.084254103645036826e-01,6.627349552192838278e-01,-1.240845598159097118e-01
1.479999999999999982e+00,6.571405737898581290e-01,-2.974994941523551595e-01,-4.331905480984522550e-01,6.255904760093869976e-01,-1.679660169183344043e-01
8.699999999999999956e-01,6.443572472825631614e-01,-2.913423428248626892e-02,-1.142583530897611360e-01,4.528436293909557375e-01,-1.712563921913549392e-01
1.300000000000000044e-01,6.278137269819515920e-01,8.615651776011550023e-02,3.222758113197712326e-01,1.583005882554399113e-01,-1.359967392771555539e-01
-2.000000000000000042e-02,6.085123726623957729e-01,9.007261788497988864e-02,4.225617461396141139e-01,-2.011173486509636454e-01,-7.710909103909852069e-02
-5.200000000000000178e-01,5.878912078366888005e-01,-5.032073756455462954e-02,1.834587508553179036e-01,-5.182043740571909973e-01,-7.690410460620453192e-03
-6.800000000000000488e-01,5.669028844146433155e-01,-3.556131246877715091e-01,-2.315021036218372352e-01,-7.061140882117038498e-01,6.083488794086764490e-02
-6.800000000000000488e-01,5.453437527331557177e-01,5.881834982167446491e-01,-6.073267393836686567e-01,-7.209455914967363155e-01,1.175457082243843432e-01
-3.200000000000000067e-01,5.219408072600831838e-01,-2.076592626582425272e-01,-4.423910412942453907e-01,-5.531202788682405558e-01,1.549081157189658164e-01
-5.200000000000000178e-01,4.946698583705044783e-01,-1.996475070156710496e-01,3.518075394988984250e-01,-2.379375742265329996e-01,1.630822314002557116e-01
2.200000000000000011e-01,4.622630156185845163e-01,5.917987366413551137e-02,7.866657249025057475e-01,1.607075888155120869e-01,1.328643027686642053e-01
6.500000000000000222e-01,4.250736176903421315e-01,2.044021520176495521e-01,1.659183131578323978e-01,5.631309987542189033e-01,7.149860919450741481e-02
1.469999999999999973e+00,3.844994882770692013e-01,-1.698097253105492754e-01,-6.233082467720650888e-01,8.496994009228806544e-01,-7.113678404785470782e-04
1.449999999999999956e+00,3.424651018868200558e-01,1.580040938531039954e-02,-5.048533518840143675e-01,8.932273377116839441e-01,-6.536480694361757049e-02
8.699999999999999956e-01,3.007779580557283228e-01,4.541325361876652478e-02,1.817827478049134082e-01,6.466893973320300137e-01,-1.071398452061230466e-01
-1.499999999999999944e-01,2.608244480239760854e-01,4.993518475005480350e-02,4.994610734878290326e-01,1.588083511542347503e-01,-1.175898981596429221e-01
-6.800000000000000488e-01,2.240551110314941696e-01,-2.126755773858221843e-01,2.879583498267616615e-01,-4.059577345832452999e-01,-1.021594678925917682e-01
6.700000000000000400e-01,1.921102733662971573e-01,2.009291833759248580e-01,-1.049010334502792526e-02,-8.192618958526636241e-01,-6.822293531654752274e-02
5.899999999999999689e-01,1.659411071557282125e-01,-9.873018193586026447e-02,-1.891158015904883527e-01,-9.456539616853635311e-01,-1.888700807461517542e-02
-9.200000000000000400e-01,1.452834247695155567e-01,1.451224623531672253e-01,-3.342043628717858428e-01,-7.604088437820272217e-01,3.549030547738243890e-02
-3.200000000000000067e-01,1.285775306914405669e-01,-8.217790320618564848e-02,-3.585387981445391503e-01,-3.598099823915527073e-01,8.172033258226409080e-02
-2.200000000000000011e-01,1.132080344958703022e-01,-5.103076994764061541e-02,-4.739347712866618517e-02,7.887778017760224691e-02,1.120074845667959479e-01
1.300000000000000044e-01,9.739018795359970226e-02,-1.581619869781912269e-01,4.034928129482158732e-01,4.468018578125621532e-01,1.174668099776710189e-01
1.040000000000000036e+00,8.113487351639443734e-02,1.057428701982361663e-01,4.458501844202983344e-01,6.740965411844199728e-01,9.445961812144980374e-02
1.550000000000000044e+00,6.551654653750584034e-02,5.225865656456702979e-01,3.884239551689698533e-02,7.286056886871548066e-01,5.385726490606185246e-02
1.399999999999999911e+00,5.231230338184204853e-02,-4.893794132012775355e-01,-2.178577040010981070e-01,6.334975055150388057e-01,7.806026395681851630e-03
1.060000000000000053e+00,4.290165497113350435e-02,-3.837761554548364540e-01,-1.397708026951101634e-01,3.774891341919579535e-01,-3.638925154379029497e-02
4.099999999999999756e-01,3.765606393967207283e-02,6.891914885391874357e-01,-1.392641765694975220e-01,5.292646181023609540e-04,-7.040150040200764125e-02
-9.200000000000000400e-01,3.697026506522325950e-02,-2.336330356542200837e-01,-1.558277525744121428e-01,-3.847688762697220044e-01,-9.312311224154601330e-02
2.600000000000000089e-01,4.144291336549930926e-02,-1.191611919569096900e-01,1.711870325520573333e-01,-6.830901862107274791e-01,-1.096694538401567220e-01
-9.200000000000000400e-01,5.107867563647802006e-02,1.628463124338131451e-01,4.010814910057217686e-01,-7.826181675457616338e-01,-1.180391280171266266e-01
-1.000000000000000021e-02,6.500851318641896748e-02,-4.243339276899711632e-02,3.184501752918317968e-02,-6.414513128022986121e-01,-1.152946237269286273e-01
-5.000000000000000278e-02,8.122811766980167492e-02,-7.366237274171053007e-02,-3.551684211680778969e-01,-3.340340424353923643e-01,-1.042932123325964466e-01
-6.800000000000000488e-01,9.681280724510178681e-02,9.290519429474146385e-02,-2.028295751161806326e-01,6.117426707142127607e-02,-8.612214153773065095e-02
-4.099999999999999756e-01,1.097471938878444575e-01,-7.552267548978046363e-02,6.008357619963406587e-02,4.394183679308831247e-01,-6.223033880168139104e-02
1.169999999999999929e+00,1.197683215588702110e-01,-1.761774721261208654e-01,7.756141781750136577e-02,6.943938086394275677e-01,-3.611561543952954145e-02
2.080000000000000071e+00,1.277688100323428610e-01,5.961583176466332956e-01,5.388657476507121430e-02,7.789313195749396623e-01,-4.122399763801805339e-03
1.659999999999999920e+00,1.355667081701123489e-01,-7.371171788735230157e-01,3.889828781795566515e-02,6.502685068763913723e-01,3.927216206355354372e-02
1.139999999999999902e+00,1.445422720957848794e-01,5.881968657894716124e-01,-2.840926539695619313e-02,3.205505617113519334e-01,9.056678471531041941e-02
4.799999999999999822e-01,1.549794036989928514e-01,-1.980956513214254533e-01,2.666588553911602641e-02,-1.098256093094987507e-01,1.416184320593567580e-01
-5.200000000000000178e-01,1.672361531091217102e-01,-2.987496494169138983e-01,2.210599740943774427e-01,-5.079894368538687699e-01,1.821225639205208413e-01
9.799999999999999822e-01,1.816730775048410740e-01,1.881681596560230707e-01,2.496049151930242738e-01,-7.394273387250489549e-01,1.999078332324359386e-01
-8.000000000000000167e-02,1.983158287799450525e-01,3.446327044788141114e-01,-5.825525836181292411e-02,-7.392643807184156035e-01,1.894312747256405305e-01
-4.099999999999999756e-01,2.169092041701745077e-01,-2.095525131718445344e-01,-5.032554858410049903e-01,-5.396355618604357085e-01,1.521712877790204754e-01
-4.099999999999999756e-01,2.360420116894948739e-01,-2.445842343272807140e-01,-5.892192699927495392e-01,-2.325383641362550047e-01,9.168334852021998993e-02
-6.800000000000000488e-01,2.533600205587775989e-01,1.868200233924821041e-01,5.641525494388328898e-02,8.847458469495791955e-02,1.542422922362889082e-02
7.099999999999999645e-01,2.673540791989291177e-01,-4.216393500920104231e-02,7.971098703172060373e-01,3.686075036274295558e-01,-6.481336421324153385e-02
3.800000000000000044e-01,2.778686622546255869e-01,-1.368582662096854419e-01,4.813410601706399339e-01,5.682156094526014112e-01,-1.356026687824684052e-01
1.479999999999999982e+00,2.857832403492686635e-01,6.472863792625400681e-01,-4.942086237509997204e-01,6.511802356291412908e-01,-1.828745091620225527e-01
1.310000000000000053e+00,2.929227497048687567e-01,-7.457495505057161189e-01,-6.291964471401320091e-01,5.787255389992349563e-01,-1.952665331376220170e-01
1.080000000000000071e+00,3.006549211545711531e-01,2.028700105191630076e-01,4.886071954856791022e-02,3.392255313447558596e-01,-1.690094764039624664e-01
7.800000000000000266e-01,3.093543094004357341e-01,1.229464090777787899e-01,4.286544893424991121e-01,-4.831877286615393792e-03,-1.086807207277947912e-01
2.200000000000000011e-01,3.195151112558268225e-01,-1.473611458155503762e-01,3.700904408052385630e-01,-3.344207776006105082e-01,-2.883671065386593860e-02
4.799999999999999822e-01,3.314778444516403022e-01,3.280678398987617594e-01,1.898316223581502649e-01,-5.309479825580798451e-01,5.035669888746827083e-02
-5.200000000000000178e-01,3.452772927044240880e-01,-4.973927582709751216e-01,-1.284812754939179957e-01,-5.497827928165083256e-01,1.118792472533221283e-01
-9.200000000000000400e-01,3.607839100291049261e-01,4.423212955935066915e-01,-4.372416532247884735e-01,-4.275493634284178168e-01,1.438173467891893098e-01
-6.800000000000000488e-01,3.766671735522967857e-01,-2.381298288042725808e-01,-4.640716329422624464e-01,-2.428153458215634164e-01,1.425154027426684122e-01
-9.200000000000000400e-01,3.908382162600997911e-01,2.111353509089225131e-02,-1.292634887913703956e-01,-6.007182207922716344e-02,1.124884679129636161e-01
-4.099999999999999756e-01,4.019267094395826967e-01,2.241423693006635437e-02,3.231313216964997737e-01,1.156691089021353730e-01,5.985246893065346990e-02
8.299999999999999600e-01,4.094580579121064323e-01,-2.249051752482936206e-02,4.425158255180072775e-01,2.821283555991747072e-01,-7.183748076245205678e-03
1.570000000000000062e+00,4.140441533674287800e-01,2.276284165470200127e-01,1.866214375761499344e-01,4.049844708993622922e-01,-7.250759383302213257e-02
