Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6,D 7
-4.699999999999999734e-01,3.991332101977405622e-01,2.001760388790493894e-02,5.529285361389268960e-02,1.679529043842504787e-01,-2.762597137284522608e-02,-1.108703138677236688e-01,1.992770640239211466e-01,-5.465550940322622120e-02
5.999999999999999778e-01,4.015887683798821106e-01,-6.518524478543747946e-01,7.895158311032395293e-01,-2.003512849834171439e-01,-1.244657857318129113e-01,-1.508542810023100755e-01,1.887998110356978176e-01,-6.855279570132724598e-02
6.300000000000000044e-01,4.019243898815471061e-01,1.822196016958066989e-01,8.080322326232403096e-01,-6.300522932917422825e-01,-2.439402351682655457e-01,-1.856002869887154183e-01,1.627045682327063481e-01,-8.505294420799691668e-02
2.999999999999999889e-02,4.035389234625084143e-01,3.103156060800030813e-01,-1.720875725365195175e-02,-8.788786995165331906e-01,-2.885733607802719036e-01,-1.948596732630004102e-01,1.426201545296719719e-01,-1.024709918461155500e-01
-8.599999999999999867e-01,4.057811423182099420e-01,1.566858428704208661e-01,-5.797750878088669957e-01,-7.753351262278491696e-01,-2.541303044113643050e-01,-1.974936950286233228e-01,1.201345747328846914e-01,-1.165286054625631063e-01
-2.999999999999999889e-02,4.062917626911150548e-01,-5.608540818529367256e-01,-7.590657754108018351e-02,-4.457064363121569506e-01,-1.218435339390877004e-01,-1.337203716418599864e-01,1.117419836696688651e-01,-1.232154427281822451e-01
-8.599999999999999867e-01,4.059329930757119564e-01,4.095096189432333444e-01,4.274522212594043524e-01,7.291898658874518269e-02,6.068679909134802597e-02,-4.836376104825917954e-02,1.137478891009352511e-01,-1.249598150554247777e-01
-8.599999999999999867e-01,4.048555155334028766e-01,-1.315497287147289196e-01,9.273509369245774847e-02,4.145380411952745980e-01,2.173719885152564923e-01,1.995063077167402721e-02,1.099338341976335287e-01,-1.260319931242031843e-01
4.199999999999999845e-01,4.058608866447278585e-01,-5.130784004962912759e-01,-1.078941916244323396e-01,5.228120712050953189e-01,2.979061413416791426e-01,5.005128472081896152e-02,1.047777993368863569e-01,-1.267093449547130324e-01
1.379999999999999893e+00,4.079630760728907291e-01,-7.846096908265320913e-03,3.369997844071673243e-02,4.700590209879677572e-01,2.720466432681908353e-01,5.129271342729518901e-02,7.365659836847404662e-02,-1.340887149324468119e-01
1.330000000000000071e+00,4.135338877657646628e-01,3.742034467583256752e-01,-4.211934193154517891e-01,3.466123741546722758e-01,1.819888667630550072e-01,2.387860318251169844e-02,2.853139139872279406e-02,-1.451585970036736173e-01
1.129999999999999893e+00,4.215381620523287465e-01,1.436473670974872663e-01,-8.249601599420413045e-01,3.045933925628144801e-01,6.880117240137756385e-02,-5.849152196322870978e-03,-1.555480603683823126e-04,-1.540215659220495747e-01
4.899999999999999911e-01,4.266637145587445779e-01,1.639887470582045426e-01,-2.960571895046738566e-01,3.287948729810776238e-01,-7.322196666127325781e-02,-7.517834579461007971e-03,-1.626479094871896569e-02,-1.626130495323672154e-01
1.709999999999999964e+00,4.294995113490034377e-01,-5.949390183434757340e-01,4.451465269671889269e-01,1.779253009849094957e-01,-1.665485739989236991e-01,-2.752042149459393849e-02,-3.636564841629624789e-02,-1.727531508831379181e-01
2.029999999999999805e+00,4.308640355985847159e-01,1.371539030917345858e-01,6.189044656498259300e-01,-1.922113527091044161e-01,-2.451467240024722549e-01,-3.565097353338889108e-02,-5.022590405598192920e-02,-1.877303349905875829e-01
-2.500000000000000000e-01,4.309851880364339860e-01,9.702722283113835999e-01,6.905806803833680618e-03,-5.117714354254536691e-01,-3.137913173892690200e-01,-4.451943219717813260e-02,-6.730738672646513487e-02,-2.008723539113872469e-01
-2.500000000000000000e-01,4.294276531804637753e-01,-5.407179676972447835e-01,-3.790359785130563153e-01,-8.161574089416225863e-01,-3.270103340214695065e-01,-4.313651287725664418e-02,-7.347446767784149291e-02,-2.046454125546041947e-01
-8.599999999999999867e-01,4.292659495350510945e-01,-3.156060800030835445e-04,4.384442594457498288e-01,-8.370741912262926743e-01,-2.005327180177708946e-01,5.057549049586829160e-03,-6.002706291315484943e-02,-2.069532934709997496e-01
-2.500000000000000000e-01,4.273762484575125420e-01,-3.608188740771268166e-01,9.161556217556956483e-01,-4.833136782545531251e-01,2.123236358410207636e-02,7.117630035058847282e-02,-3.610610361657723422e-02,-2.014808884424609814e-01
-3.499999999999999778e-01,4.244880005176518978e-01,1.308317610174840051e-01,2.142134279391651741e-01,-2.349139469005378233e-01,2.016726452460794738e-01,1.306733438634068434e-01,-2.049133164813377039e-02,-1.973990671649965278e-01
1.540000000000000036e+00,4.236647040352787275e-01,-6.146281292110202799e-01,-3.370467535621594068e-01,1.014110459414405696e-01,3.437575790769186179e-01,1.797842251033078265e-01,-1.315883372749282465e-02,-1.950060674529245919e-01
1.229999999999999982e+00,4.252507053062236086e-01,5.692163336986829636e-01,-5.329861804052755669e-01,4.965297720245563373e-01,3.215231099032956341e-01,1.718856952367954771e-01,-2.086596689823383421e-02,-1.973412322361784432e-01
1.560000000000000053e+00,4.313248863340048977e-01,-1.725009252406906057e-02,-7.722866798572510794e-01,6.783137100040776968e-01,2.014514553503904404e-01,1.516402880306554901e-01,-3.630746899430331576e-02,-2.031490689918181991e-01
7.500000000000000000e-01,4.396700063238581091e-01,3.307531754730547169e-01,-5.423488407506622533e-01,9.188684630234184025e-01,1.053168506323653442e-01,1.281172056220735156e-01,-3.090446404169466810e-02,-2.032059001740113557e-01
-2.500000000000000000e-01,4.450074440873533210e-01,1.692034467583258261e-01,1.248425129355699159e-01,8.792930269852735625e-01,6.659248459640165763e-03,1.182963055186732060e-01,-3.200665568879934586e-02,-2.058478438741636052e-01
1.300000000000000044e-01,4.491687820247385887e-01,-4.538925576258704409e-01,6.118006997724604323e-01,3.846358887395217030e-01,-1.538394265623220236e-01,8.403064038749977205e-02,-4.681656436970332846e-02,-2.098840542641207396e-01
-8.599999999999999867e-01,4.512798991138425309e-01,3.415849364905388930e-01,7.319140614620421870e-01,-2.305848150526982887e-01,-3.315723865021434902e-01,2.957545818394241577e-02,-5.536643115273337523e-02,-2.181417931970227597e-01
-8.599999999999999867e-01,4.514486830903284287e-01,-2.127275866404782501e-01,3.573744989762905888e-01,-7.636227329567130129e-01,-4.887592939784167756e-01,7.380708813160163917e-03,-6.288499498482030825e-02,-2.236606249178527961e-01
-1.199999999999999956e-01,4.541533314653983799e-01,-3.433059871367696303e-01,1.164344401820310848e-02,-1.003128069418809609e+00,-5.634963699691353245e-01,-1.007799571398618199e-02,-6.971687608884552523e-02,-2.258360616376256791e-01
