Original Signal,Approximation,D 1,D 2
8.000000000000000444e-01,6.448371875644731688e-01,-2.338661053052060457e-01,-1.470644934147003202e-01
6.899999999999999467e-01,9.429573146248456661e-01,4.462125471774301966e-01,-3.337363049786510466e-02
3.499999999999999778e-01,9.137345023581121550e-01,-2.898630642489777864e-01,-1.685950297970456868e-01
6.899999999999999467e-01,4.830309807823245927e-01,-6.244544055586059156e-02,-1.572265319853977938e-01
1.699999999999999956e+00,-2.569940080267558158e-01,1.384723116594602510e-01,3.110549537761180261e-01
2.220000000000000195e+00,-1.074788149813715066e+00,9.904499366472764577e-02,6.032239917886403902e-01
2.140000000000000124e+00,-1.689854049581269724e+00,-1.571468575730401995e-01,1.094649356917797994e-01
1.879999999999999893e+00,-1.893185024845684072e+00,-1.392140207876880753e-01,-5.273068887980352226e-01
1.879999999999999893e+00,-1.625380192234718857e+00,3.240590220054241910e-01,-4.017387472111441649e-01
1.699999999999999956e+00,-1.000711643607037349e+00,-7.002091993594491970e-02,1.108945025826582054e-01
4.600000000000000200e-01,-2.512100262352380819e-01,-2.531174767688766925e-01,1.518038328423613192e-01
-2.999999999999999889e-02,3.666810539431504257e-01,2.151056629145275123e-01,-6.276297686983282886e-02
-7.600000000000000089e-01,6.647124557843370196e-01,-1.803812109936223877e-03,9.645826962414501271e-02
-3.099999999999999978e-01,5.791832297914942806e-01,1.426658906449795785e-03,3.050446033454941031e-01
-3.099999999999999978e-01,1.678061438140399930e-01,-1.609232529123167388e-01,2.076088118157495832e-02
5.799999999999999600e-01,-4.314013711852353050e-01,1.741353878696592916e-01,-3.109242274482426627e-01
1.219999999999999973e+00,-1.055691266283744767e+00,6.108400774084530443e-02,-1.297393935923224495e-01
1.969999999999999973e+00,-1.562555673222479902e+00,-3.633093309702318252e-01,1.379666716268547755e-01
2.140000000000000124e+00,-1.848313063055445404e+00,5.026568442667279646e-01,5.315657260153027266e-03
1.790000000000000036e+00,-1.852791900328058405e+00,-4.212604520318999901e-01,-1.401047380018662913e-01
1.790000000000000036e+00,-1.560923112856195560e+00,2.697234139997833346e-01,4.754206424745639065e-02
1.219999999999999973e+00,-1.009263102699797132e+00,-1.887490644717925992e-01,1.980951064821154517e-01
6.899999999999999467e-01,-2.977340128504548100e-01,1.397716667528653978e-01,1.003478167758549422e-01
-5.999999999999999778e-01,4.157002359535910130e-01,-1.680488785867548934e-02,3.189247093838076808e-02
-1.090000000000000080e+00,9.430259564589540400e-01,-1.678063427542863251e-01,-4.113531183391033047e-02
-9.200000000000000400e-01,1.122292760865477357e+00,2.998699674673554472e-01,-3.235615893547113542e-01
-1.270000000000000018e+00,8.817821450658850368e-01,-2.678531123246309931e-01,-3.870994397788242725e-01
-3.099999999999999978e-01,2.810563884783771615e-01,1.265093927971141785e-01,1.604616183752003988e-01
2.200000000000000011e-01,-4.939977670937080734e-01,-8.494839317469909945e-02,6.430644395415533454e-01
8.000000000000000444e-01,-1.190113523883764568e+00,1.478919499011200622e-01,2.996686184142239306e-01
1.120000000000000107e+00,-1.575987349371942070e+00,-7.406067412089656354e-02,-3.413995313961158407e-01
1.510000000000000009e+00,-1.526883441064750935e+00,-1.144509279403932017e-01,-3.690120780867996442e-01
1.699999999999999956e+00,-1.065649794368200176e+00,8.506936875931644937e-02,-4.632528507440778973e-03
6.899999999999999467e-01,-3.449361877793951092e-01,1.256849110262855951e-01,2.777689083592310010e-02
3.499999999999999778e-01,4.181782142444862571e-01,-1.107881757750737023e-01,-1.400143509207942283e-01
-5.999999999999999778e-01,1.021672242500826888e+00,-8.172420898277295287e-02,3.067985237442496377e-02
-7.600000000000000089e-01,1.339688365160976558e+00,4.369479593973442377e-02,3.540296977060546357e-01
-5.999999999999999778e-01,1.338961168474912533e+00,1.355094235781190981e-01,2.861655832554921286e-01
-2.999999999999999889e-02,1.063649216067696024e+00,-3.108901531441711497e-02,-9.340983636553301661e-02
6.899999999999999467e-01,5.942678036630691940e-01,-2.322364325253055417e-01,-3.122648103831791588e-01
9.100000000000000311e-01,2.582208746980167724e-02,2.433258551759594768e-01,-2.638822676742450524e-01
1.320000000000000062e+00,-5.423993238353493895e-01,-1.096163916873988675e-01,-9.174671627549936537e-02
1.320000000000000062e+00,-1.001494177391029305e+00,1.554940185073336867e-01,1.660389792840923362e-01
6.899999999999999467e-01,-1.230039175808360863e+00,-2.542492497802541496e-01,3.265631786538819026e-01
1.000000000000000056e-01,-1.118371045686904708e+00,1.653062591456701536e-01,1.030248953341140333e-01
-7.600000000000000089e-01,-6.039351608334495580e-01,-4.761310326043323438e-02,-2.567384036562965766e-01
-7.600000000000000089e-01,2.786269778186920565e-01,8.648667438684891351e-02,-1.678264091951714998e-01
-1.090000000000000080e+00,1.373938885828418499e+00,-8.720865118346515787e-02,2.451834165322733239e-01
-4.500000000000000111e-01,2.429349982835542043e+00,-7.152304938685331848e-02,2.540329545738824746e-01
3.499999999999999778e-01,3.159295358663124276e+00,1.687833649467999075e-01,-2.043081935530854099e-01
6.899999999999999467e-01,3.343274466625486330e+00,-8.034932666420577241e-02,-4.189067550819381980e-01
1.120000000000000107e+00,2.907111233908103998e+00,4.458387224385390590e-02,-1.136975847290247338e-01
1.219999999999999973e+00,1.961718367417800035e+00,-1.762686205429572217e-01,2.471454346019404114e-01
1.120000000000000107e+00,7.767772480235537458e-01,2.150273072519963413e-01,3.096655654794440715e-01
9.100000000000000311e-01,-3.083400811658985607e-01,3.370379146383643137e-02,1.502206622363012056e-01
5.799999999999999600e-01,-9.982275713688745222e-01,-3.166447475970867176e-01,-7.117618023282221151e-02
2.200000000000000011e-01,-1.140979840993745720e+00,3.186298138759240395e-01,-1.994231688261885738e-01
1.000000000000000056e-01,-7.754240231578485298e-01,-9.767326873425759282e-02,-1.238463412502112254e-01
-4.500000000000000111e-01,-1.056891213911504146e-01,-2.596056420690902658e-02,3.453761923698223449e-03
1.000000000000000056e-01,5.807091860936036687e-01,-4.852471668990608611e-02,-1.850742948571266686e-02
-7.600000000000000089e-01,1.023126640463067671e+00,1.069007657265285960e-01,-5.767714556725579700e-02
-4.500000000000000111e-01,1.075664208853903903e+00,1.948076565946003230e-02,5.939198525221821984e-02
2.200000000000000011e-01,7.460000595405438251e-01,-2.193784321392139580e-01,1.718095667205863375e-01
1.320000000000000062e+00,1.693121683661505950e-01,2.837097642682159249e-01,1.257111325258059853e-01
1.510000000000000009e+00,-4.596575331163675338e-01,-1.808217984058206051e-01,3.412291183470905070e-02
1.120000000000000107e+00,-9.687590964897263568e-01,6.495320296800959070e-02,-6.063199738709713210e-02
1.219999999999999973e+00,-1.267255803441139195e+00,-3.430279966753278786e-02,-2.119740758086697263e-01
9.100000000000000311e-01,-1.354968913269342101e+00,4.647174925045297056e-02,-2.318859405254908579e-01
2.200000000000000011e-01,-1.296210036990443459e+00,1.330240715418582256e-02,2.483811071599146755e-02
-1.459999999999999964e+00,-1.165190540097253535e+00,-1.217532475756616106e-01,2.371434763443773241e-01
-1.459999999999999964e+00,-1.011571610643772656e+00,1.361468972840113867e-01,1.235845901478493658e-01
-1.870000000000000107e+00,-8.485717171577982221e-01,-1.454552105245874964e-02,-3.218181395946059092e-02
-1.459999999999999964e+00,-6.728507455932550840e-01,-9.346268424033286892e-02,5.241968854808376488e-02
-1.270000000000000018e+00,-4.954591128243021059e-01,7.517679491248396850e-02,1.202522961715947331e-01
-9.200000000000000400e-01,-3.567987775048117038e-01,-4.661417081502815946e-02,-8.850365497360287992e-02
-1.270000000000000018e+00,-3.172109996177218116e-01,1.349994464969106467e-01,-3.216167186315445070e-01
-9.200000000000000400e-01,-4.211085765950222659e-01,-2.359860950682987069e-01,-2.336069400896353676e-01
-9.200000000000000400e-01,-6.593141096028936055e-01,1.739504450381967049e-01,1.090307610412013656e-01
-9.200000000000000400e-01,-9.531034097132008442e-01,1.495080433912774134e-02,3.623799464395273118e-01
-1.090000000000000080e+00,-1.176149504310564087e+00,-1.253681823104577375e-01,2.890780212167012309e-01
-7.600000000000000089e-01,-1.204937664058278957e+00,9.745612999853367486e-02,-3.062509779342185989e-02
-7.600000000000000089e-01,-9.793826990876103311e-01,-2.015310611555944792e-02,-2.680426819007357686e-01
-1.090000000000000080e+00,-5.327949839406653787e-01,-2.575471268604425518e-02,-2.070148742648771079e-01
-9.200000000000000400e-01,1.513707107016383155e-02,2.109811105535428291e-02,2.726303768495956341e-04
-4.500000000000000111e-01,5.098913867536418731e-01,1.800236037592821414e-02,7.913953314917089588e-02
-2.999999999999999889e-02,8.256131818890088958e-01,-2.057000406909908694e-02,3.148172143185430389e-03
-3.099999999999999978e-01,9.136046723532934566e-01,-1.967915806236222864e-02,-3.568175366465156650e-02
9.100000000000000311e-01,8.132849188634811988e-01,-8.336664346541201864e-02,8.809024049304425841e-02
1.219999999999999973e+00,6.195054054644201225e-01,3.585886281031882561e-01,2.492794210560705381e-01
1.610000000000000098e+00,4.335573802214265360e-01,-4.416009619950379550e-01,1.572436792044152321e-01
1.419999999999999929e+00,3.181870048331514877e-01,1.622950816964387755e-01,-2.365284177361110518e-01
1.320000000000000062e+00,2.859760550789250400e-01,3.855677356729421412e-02,-4.765506771941478981e-01
1.219999999999999973e+00,3.171126658028267098e-01,1.134457449018070468e-01,-1.478903480719574448e-01
3.499999999999999778e-01,3.939865252769236825e-01,-1.978793248662588655e-01,3.826280633545173782e-01
-3.099999999999999978e-01,5.248682728076123905e-01,-7.027610060686564908e-02,3.890290060933671024e-01
-4.500000000000000111e-01,7.407468314803213882e-01,2.380679082721655904e-01,-8.030739549325034699e-02
-5.999999999999999778e-01,1.064347294587869364e+00,-3.625373230713914430e-02,-2.752477894615785181e-01
-4.500000000000000111e-01,1.475474504071248916e+00,-7.555414985512146075e-02,1.644417175991968669e-02
-5.999999999999999778e-01,1.889300428255255682e+00,-1.888915240468439505e-01,1.916336389348628488e-01
-2.999999999999999889e-02,2.175629862460435771e+00,4.212215484940540766e-01,-6.101655532702988938e-02
3.499999999999999778e-01,2.204549215579620913e+00,-2.996476833535596240e-01,-2.710643934551951184e-01
2.200000000000000011e-01,1.909148543049586255e+00,6.837854477339305737e-02,-7.386446400016369318e-02
-1.700000000000000122e-01,1.325966466260733112e+00,-2.346107023541990026e-03,2.026081359685918681e-01
-9.200000000000000400e-01,5.970577955416394023e-01,7.875554535549859902e-02,1.826292470825523206e-01
-5.999999999999999778e-01,-7.215619689265515002e-02,-1.829301393871304304e-01,2.257215315354976770e-02
-1.659999999999999920e+00,-4.835296499529737613e-01,2.112043533271934226e-01,-1.922815080900062631e-02
-1.659999999999999920e+00,-5.145133372775809733e-01,-8.238823475471190871e-02,-4.631549172304424283e-02
-1.270000000000000018e+00,-1.594786572465304031e-01,-5.243041935168229334e-02,-1.721993995927326992e-01
-3.099999999999999978e-01,4.725883634259172572e-01,-3.056457521691406318e-02,-1.740161583419096436e-01
-1.700000000000000122e-01,1.196752517030944318e+00,1.959583561984034328e-01,8.317428508788150820e-02
-2.999999999999999889e-02,1.811719922495627300e+00,-1.026934377910196927e-01,2.784621521563704349e-01
1.120000000000000107e+00,2.154807780690433106e+00,-1.531502044078036917e-01,1.243596520138878503e-01
8.000000000000000444e-01,2.140817039303537062e+00,1.475676982083237443e-01,-1.387016965911958555e-01
4.600000000000000200e-01,1.772378487165442662e+00,1.056764109192707551e-01,-1.534126588467491781e-01
-2.999999999999999889e-02,1.132830559002358406e+00,-1.112057746185910190e-01,5.577684665040673860e-03
-2.999999999999999889e-02,3.609499014480566648e-01,-2.389307674521392588e-01,6.987572856006586675e-02
-5.999999999999999778e-01,-3.776063246468538415e-01,4.363690602684595077e-01,1.228928145306421200e-02
-2.620000000000000107e+00,-9.231017888834865959e-01,-2.282870513072969842e-01,-5.231268139020456981e-02
-2.350000000000000089e+00,-1.154656680191354479e+00,9.581118130021279780e-03,-7.200736200751350902e-02
-2.620000000000000107e+00,-1.017544447662773077e+00,-8.228579693303013365e-02,-3.332637565054185572e-03
-2.100000000000000089e+00,-5.455987374317178284e-01,1.338153795028524107e-01,1.404648664839379668e-01
-1.270000000000000018e+00,1.396065210167219128e-01,6.893278039657299572e-02,1.810576115008490083e-01
-4.500000000000000111e-01,8.498857007875878500e-01,-2.167553023328340767e-01,5.847271199028242043e-03
-1.700000000000000122e-01,1.380267111220204734e+00,5.025615070017376562e-02,-2.031566840372965033e-01
1.000000000000000056e-01,1.571192151951526839e+00,1.264500065658448746e-01,-2.124179512167358452e-01
4.600000000000000200e-01,1.364249661093471788e+00,-5.806798481038267373e-02,-3.950758566724967003e-02
1.020000000000000018e+00,8.300582263876903344e-01,-4.468266867514934272e-03,1.337583850993008805e-01
1.020000000000000018e+00,1.525141422480854048e-01,-1.362857595636861874e-01,1.729625115901710919e-01
4.600000000000000200e-01,-4.296247337010932754e-01,1.979916947320074228e-01,7.430086258159548929e-02
4.600000000000000200e-01,-7.070709999636487497e-01,-9.618443310032614990e-03,-3.493912116258440781e-02
1.000000000000000056e-01,-5.793776776397135952e-01,-1.043482285872978088e-01,-3.715999326307169170e-02
-4.500000000000000111e-01,-9.842432296447824192e-02,-2.681827497997822662e-02,-2.450325298032040829e-04
-1.459999999999999964e+00,5.488295795425673917e-01,1.828618590882568479e-02,-5.143957450109884477e-02
-1.270000000000000018e+00,1.108595461419582984e+00,3.128609613014881607e-01,-1.287213337806650260e-01
-7.600000000000000089e-01,1.359310959160398902e+00,-4.903464903659715546e-01,-8.989021806976282836e-02
-4.500000000000000111e-01,1.199209241006478521e+00,1.809729700505947891e-01,3.861659380620369869e-02
2.200000000000000011e-01,6.832765273460618127e-01,1.205759100139915940e-01,1.394490907014498404e-01
2.200000000000000011e-01,3.475028720799664544e-03,7.591774777839679911e-02,1.718299744448993915e-01
4.600000000000000200e-01,-5.942211252094997675e-01,-3.410063401155364327e-01,1.164016063662386136e-01
2.200000000000000011e-01,-9.029208786138419596e-01,6.243495723821150534e-02,-4.410107692467015589e-02
-2.999999999999999889e-02,-8.338792005122109829e-01,4.227588626715011455e-01,-2.094111573944974769e-01
-2.999999999999999889e-02,-4.374709308821384535e-01,-3.775944345161254545e-01,-2.222649343103448583e-01
-1.700000000000000122e-01,1.320655129819542362e-01,-3.073180483407574742e-02,-7.081281896796677577e-02
-3.099999999999999978e-01,6.863517456316491350e-01,6.288023241096071803e-02,1.031310893540905438e-01
-5.999999999999999778e-01,1.077489771218369530e+00,2.430042279826189477e-01,1.730430320011000500e-01
2.200000000000000011e-01,1.237256198083338088e+00,-1.704667578966074792e-01,1.401558599765769797e-01
1.219999999999999973e+00,1.178497896751930396e+00,-3.608204462943427893e-01,9.591597459518322322e-02
1.219999999999999973e+00,9.593428579550520308e-01,6.444977797216794313e-01,4.821793372675572953e-02
1.419999999999999929e+00,6.466860357048027641e-01,-3.496134377959296824e-01,-1.253074475827042344e-01
1.790000000000000036e+00,2.942234792091203976e-01,-5.640992144955313259e-02,-3.593309351719824463e-01
2.049999999999999822e+00,-5.175863477672232316e-02,9.377382162739832105e-02,-2.774533284365294783e-01
1.610000000000000098e+00,-3.365313984677218984e-01,9.439696959062926496e-02,1.982071401784344933e-01
5.799999999999999600e-01,-4.873953048198669258e-01,-1.204376116508911049e-01,4.796491584610968473e-01
2.200000000000000011e-01,-4.319219612600107006e-01,-3.465916430722322528e-02,1.612891844259848051e-01
-5.999999999999999778e-01,-1.344912649825285300e-01,4.903190387413621648e-02,-2.405976193387138196e-01
-1.700000000000000122e-01,3.611840718164536779e-01,1.214702020178931724e-01,-1.378431070479654574e-01
-1.700000000000000122e-01,9.236749700804015584e-01,-1.263684706663999180e-01,1.258482009148363390e-01
1.000000000000000056e-01,1.363481574191527157e+00,-1.228123456981649875e-01,-2.606158731636042114e-02
4.600000000000000200e-01,1.503161212185696538e+00,2.281904879051997181e-01,-3.235238230485592004e-01
3.499999999999999778e-01,1.251306182364960495e+00,-3.140716885763580879e-02,-1.716033915503727969e-01
5.799999999999999600e-01,6.473640876168441638e-01,-6.403637186574552553e-02,2.868174117077011975e-01
4.600000000000000200e-01,-1.478381364112353047e-01,-1.427308978242554371e-01,4.363818730677032631e-01
3.499999999999999778e-01,-9.155173944176209222e-01,2.672769526873260415e-01,1.274309853809705295e-01
-3.099999999999999978e-01,-1.464367163152525464e+00,-6.027219077959077714e-02,-2.379121309036437704e-01
-5.999999999999999778e-01,-1.700792482204829925e+00,-1.636046927168284537e-01,-3.105134757138202639e-01
-1.700000000000000122e-01,-1.649056112587348188e+00,1.372566469860047600e-01,-1.319147403027100540e-01
3.499999999999999778e-01,-1.423654041462557363e+00,-6.680712834126499577e-02,4.235386027545818416e-02
2.200000000000000011e-01,-1.163200424339297490e+00,1.322089784528708567e-01,9.856930920600331936e-02
-2.999999999999999889e-02,-9.733103259241390193e-01,-1.400227107333508192e-01,1.323409571151049069e-01
1.000000000000000056e-01,-8.907991314655449022e-01,-3.210982599510735225e-02,1.517906606949908921e-01
1.000000000000000056e-01,-8.938948033286474582e-01,1.186950299791112995e-01,2.579134029293595268e-02
2.200000000000000011e-01,-9.325855685348486412e-01,2.153258102489520945e-02,-1.542219945733886155e-01
-2.999999999999999889e-02,-9.638874910445729416e-01,-6.354833821805327965e-02,-1.232393037243557643e-01
1.000000000000000056e-01,-9.683090279362636110e-01,-1.613792975958059372e-01,3.866334258092034987e-02
1.000000000000000056e-01,-9.440804867372222242e-01,2.545817768757090427e-01,1.870704239427974092e-02
-2.999999999999999889e-02,-8.878032903285392186e-01,3.774910082816982509e-02,-9.605218114400246310e-02
2.200000000000000011e-01,-7.790114539538531835e-01,-2.760008747476573321e-01,5.483197394578198658e-03
-1.700000000000000122e-01,-5.816964883521091867e-01,1.102240890769613235e-01,1.759544253278987613e-01
-5.999999999999999778e-01,-2.639579685626040062e-01,1.026555942807895472e-01,7.543526052403153048e-02
-9.200000000000000400e-01,1.737581353390273975e-01,-1.386071958498831004e-02,-1.199126243941141257e-01
-1.090000000000000080e+00,6.832029344200896137e-01,-1.186902432102282107e-01,-5.726139615501609631e-02
-5.999999999999999778e-01,1.167431524863407288e+00,-8.872201933738711049e-03,8.824202273659477458e-02
-9.200000000000000400e-01,1.509553997044718043e+00,2.110433446608690200e-01,-5.369114866726139128e-03
-7.600000000000000089e-01,1.608475896623355883e+00,-2.435482938814850229e-01,-1.411534866393935606e-01
-9.200000000000000400e-01,1.422104620021273913e+00,1.911787408524517617e-01,-1.886787666100972483e-02
-1.459999999999999964e+00,9.854220700328595317e-01,-1.705902472042503393e-01,1.358448580384514215e-01
-9.200000000000000400e-01,4.097257243711966979e-01,1.000052053577654698e-01,2.100337418341211362e-02
-1.270000000000000018e+00,-1.510730183971808471e-01,6.427950891429697056e-02,-1.191560869128088368e-01
-7.600000000000000089e-01,-5.481638192786344455e-01,-1.585155007760649104e-01,2.739547124765069966e-02
-4.500000000000000111e-01,-6.892494199141813160e-01,7.942978411327264454e-02,1.922759047113747899e-01
1.000000000000000056e-01,-5.733974038148589303e-01,-5.832696179698939817e-03,2.669120482926069099e-02
4.600000000000000200e-01,-2.897183957219145456e-01,9.367857425842250618e-02,-2.006964695111835562e-01
4.600000000000000200e-01,1.295797347500816411e-02,-1.558027335878947595e-01,-1.077393328329026845e-01
9.100000000000000311e-01,1.833518736761811929e-01,8.040754469977345886e-03,7.384856449214355356e-02
1.120000000000000107e+00,1.241096751180368468e-01,1.273612816997182762e-01,1.114186823696355216e-02
1.419999999999999929e+00,-1.717034182021672795e-01,-5.293782031964191191e-03,-4.601882171900267826e-02
1.020000000000000018e+00,-6.184986641224097248e-01,-1.459703250561090737e-01,1.387280995371495129e-01
9.100000000000000311e-01,-1.072681694224796978e+00,4.828915189155433968e-02,1.935692358644174327e-01
8.000000000000000444e-01,-1.384553023396829508e+00,1.212520534545050155e-01,-9.611592975253346882e-02
5.799999999999999600e-01,-1.448140247366316524e+00,-9.563824296422825111e-02,-2.584228992862551144e-01
5.799999999999999600e-01,-1.231326741617945419e+00,-3.115246718199003641e-03,-4.924189382076028798e-02
7.000000000000000666e-02,-7.800147305056098768e-01,-4.586441883378331724e-02,8.928853536948573588e-02
6.099999999999999867e-01,-2.005024572932422033e-01,1.406674259242249314e-01,-3.116744877014020719e-03
9.399999999999999467e-01,3.670418152163281711e-01,-8.869242148353054245e-02,7.262368731118877541e-02
1.189999999999999947e+00,7.801296981884905390e-01,-7.346603869858128744e-02,2.637662332094453110e-01
1.689999999999999947e+00,9.229191230186284400e-01,1.577794718718674161e-01,5.285659479942333983e-02
1.729999999999999982e+00,7.337276747199344973e-01,-1.006584594818968198e-01,-3.968094685155419965e-01
1.810000000000000053e+00,2.274022595384008472e-01,1.869016983737216073e-02,-3.713293073562735636e-01
1.780000000000000027e+00,-5.008807222622455591e-01,9.147784984971701807e-04,1.344455862366336629e-01
